"","Station","Datetime","Depth_m"
"23479","DECK",2021-05-30 22:00:00,"0.72"
"23480","DECK",2021-05-30 22:15:00,"0.708"
"23481","DECK",2021-05-30 22:30:00,"0.689"
"23482","DECK",2021-05-30 22:45:00,"0.665"
"23483","DECK",2021-05-30 23:00:00,"0.638"
"23484","DECK",2021-05-30 23:15:00,"0.606"
"23485","DECK",2021-05-30 23:30:00,"0.573"
"23486","DECK",2021-05-30 23:45:00,"0.54"
"23487","DECK",2021-05-31,"0.505"
"23488","DECK",2021-05-31 00:15:00,"0.478"
"23489","DECK",2021-05-31 00:30:00,"0.451"
"23490","DECK",2021-05-31 00:45:00,"0.428"
"23491","DECK",2021-05-31 01:00:00,"0.411"
"23492","DECK",2021-05-31 01:15:00,"0.396"
"23493","DECK",2021-05-31 01:30:00,"0.385"
"23494","DECK",2021-05-31 01:45:00,"0.376"
"23495","DECK",2021-05-31 02:00:00,"0.381"
"23496","DECK",2021-05-31 02:15:00,"0.387"
"23497","DECK",2021-05-31 02:30:00,"0.407"
"23498","DECK",2021-05-31 02:45:00,"0.44"
"23499","DECK",2021-05-31 03:00:00,"0.479"
"23500","DECK",2021-05-31 03:15:00,"0.523"
"23501","DECK",2021-05-31 03:30:00,"0.573"
"23502","DECK",2021-05-31 03:45:00,"0.608"
"23503","DECK",2021-05-31 04:00:00,"0.645"
"23504","DECK",2021-05-31 04:15:00,"0.677"
"23505","DECK",2021-05-31 04:30:00,"0.713"
"23506","DECK",2021-05-31 04:45:00,"0.749"
"23507","DECK",2021-05-31 05:00:00,"0.777"
"23508","DECK",2021-05-31 05:15:00,"0.814"
"23509","DECK",2021-05-31 05:30:00,"0.845"
"23510","DECK",2021-05-31 05:45:00,"0.87"
"23511","DECK",2021-05-31 06:00:00,"0.9"
"23512","DECK",2021-05-31 06:15:00,"0.92"
"23513","DECK",2021-05-31 06:30:00,"0.944"
"23514","DECK",2021-05-31 06:45:00,"0.953"
"23515","DECK",2021-05-31 07:00:00,"0.971"
"23516","DECK",2021-05-31 07:15:00,"0.97"
"23517","DECK",2021-05-31 07:30:00,"0.973"
"23518","DECK",2021-05-31 07:45:00,"0.961"
"23519","DECK",2021-05-31 08:00:00,"0.949"
"23520","DECK",2021-05-31 08:15:00,"0.924"
"23521","DECK",2021-05-31 08:30:00,"0.898"
"23522","DECK",2021-05-31 08:45:00,"0.856"
"23523","DECK",2021-05-31 09:00:00,"0.812"
"23524","DECK",2021-05-31 09:15:00,"0.769"
"23525","DECK",2021-05-31 09:30:00,"0.724"
"23526","DECK",2021-05-31 09:45:00,"0.682"
"23527","DECK",2021-05-31 10:00:00,"0.636"
"23528","DECK",2021-05-31 10:15:00,"0.591"
"23529","DECK",2021-05-31 10:30:00,"0.527"
"23530","DECK",2021-05-31 10:45:00,"0.486"
"23531","DECK",2021-05-31 11:00:00,"0.436"
"23532","DECK",2021-05-31 11:15:00,"0.348"
"23533","DECK",2021-05-31 11:30:00,"0.323"
"23534","DECK",2021-05-31 11:45:00,"0.31"
"23535","DECK",2021-05-31 12:00:00,"0.266"
"23536","DECK",2021-05-31 12:15:00,"0.261"
"23537","DECK",2021-05-31 12:30:00,"0.221"
"23538","DECK",2021-05-31 12:45:00,"0.204"
"23539","DECK",2021-05-31 13:00:00,"0.193"
"23540","DECK",2021-05-31 13:15:00,"0.173"
"23541","DECK",2021-05-31 13:30:00,"0.159"
"23542","DECK",2021-05-31 13:45:00,"0.127"
"23543","DECK",2021-05-31 14:00:00,"0.125"
"23544","DECK",2021-05-31 14:15:00,"0.125"
"23545","DECK",2021-05-31 14:30:00,"0.115"
"23546","DECK",2021-05-31 14:45:00,"0.101"
"23547","DECK",2021-05-31 15:00:00,"0.097"
"23548","DECK",2021-05-31 15:15:00,"0.09"
"23549","DECK",2021-05-31 15:30:00,"0.087"
"23550","DECK",2021-05-31 15:45:00,"0.079"
"23551","DECK",2021-05-31 16:00:00,"0.076"
"23552","DECK",2021-05-31 16:15:00,"0.064"
"23553","DECK",2021-05-31 16:30:00,"0.063"
"23554","DECK",2021-05-31 16:45:00,"0.055"
"23555","DECK",2021-05-31 17:00:00,"0.069"
"23556","DECK",2021-05-31 17:15:00,"0.098"
"23557","DECK",2021-05-31 17:30:00,"0.14"
"23558","DECK",2021-05-31 17:45:00,"0.192"
"23559","DECK",2021-05-31 18:00:00,"0.237"
"23560","DECK",2021-05-31 18:15:00,"0.277"
"23561","DECK",2021-05-31 18:30:00,"0.319"
"23562","DECK",2021-05-31 18:45:00,"0.372"
"23563","DECK",2021-05-31 19:00:00,"0.422"
"23564","DECK",2021-05-31 19:15:00,"0.471"
"23565","DECK",2021-05-31 19:30:00,"0.509"
"23566","DECK",2021-05-31 19:45:00,"0.542"
"23567","DECK",2021-05-31 20:00:00,"0.569"
"23568","DECK",2021-05-31 20:15:00,"0.598"
"23569","DECK",2021-05-31 20:30:00,"0.621"
"23570","DECK",2021-05-31 20:45:00,"0.643"
"23571","DECK",2021-05-31 21:00:00,"0.668"
"23572","DECK",2021-05-31 21:15:00,"0.691"
"23573","DECK",2021-05-31 21:30:00,"0.714"
"23574","DECK",2021-05-31 21:45:00,"0.731"
"23575","DECK",2021-05-31 22:00:00,"0.746"
"23576","DECK",2021-05-31 22:15:00,"0.76"
"23577","DECK",2021-05-31 22:30:00,"0.769"
"23578","DECK",2021-05-31 22:45:00,"0.774"
"23579","DECK",2021-05-31 23:00:00,"0.77"
"23580","DECK",2021-05-31 23:15:00,"0.757"
"23581","DECK",2021-05-31 23:30:00,"0.738"
"23582","DECK",2021-05-31 23:45:00,"0.712"
"23583","DECK",2021-06-01,"0.685"
"23584","DECK",2021-06-01 00:15:00,"0.652"
"23585","DECK",2021-06-01 00:30:00,"0.62"
"23586","DECK",2021-06-01 00:45:00,"0.585"
"23587","DECK",2021-06-01 01:00:00,"0.554"
"23588","DECK",2021-06-01 01:15:00,"0.524"
"23589","DECK",2021-06-01 01:30:00,"0.499"
"23590","DECK",2021-06-01 01:45:00,"0.48"
"23591","DECK",2021-06-01 02:00:00,"0.454"
"23592","DECK",2021-06-01 02:15:00,"0.436"
"23593","DECK",2021-06-01 02:30:00,"0.416"
"23594","DECK",2021-06-01 02:45:00,"0.404"
"23595","DECK",2021-06-01 03:00:00,"0.397"
"23596","DECK",2021-06-01 03:15:00,"0.396"
"23597","DECK",2021-06-01 03:30:00,"0.406"
"23598","DECK",2021-06-01 03:45:00,"0.42"
"23599","DECK",2021-06-01 04:00:00,"0.44"
"23600","DECK",2021-06-01 04:15:00,"0.475"
"23601","DECK",2021-06-01 04:30:00,"0.517"
"23602","DECK",2021-06-01 04:45:00,"0.56"
"23603","DECK",2021-06-01 05:00:00,"0.597"
"23604","DECK",2021-06-01 05:15:00,"0.632"
"23605","DECK",2021-06-01 05:30:00,"0.666"
"23606","DECK",2021-06-01 05:45:00,"0.699"
"23607","DECK",2021-06-01 06:00:00,"0.734"
"23608","DECK",2021-06-01 06:15:00,"0.763"
"23609","DECK",2021-06-01 06:30:00,"0.795"
"23610","DECK",2021-06-01 06:45:00,"0.828"
"23611","DECK",2021-06-01 07:00:00,"0.856"
"23612","DECK",2021-06-01 07:15:00,"0.883"
"23613","DECK",2021-06-01 07:30:00,"0.904"
"23614","DECK",2021-06-01 07:45:00,"0.925"
"23615","DECK",2021-06-01 08:00:00,"0.937"
"23616","DECK",2021-06-01 08:15:00,"0.941"
"23617","DECK",2021-06-01 08:30:00,"0.949"
"23618","DECK",2021-06-01 08:45:00,"0.944"
"23619","DECK",2021-06-01 09:00:00,"0.936"
"23620","DECK",2021-06-01 09:15:00,"0.924"
"23621","DECK",2021-06-01 09:30:00,"0.905"
"23622","DECK",2021-06-01 09:45:00,"0.878"
"23623","DECK",2021-06-01 10:00:00,"0.837"
"23624","DECK",2021-06-01 10:15:00,"0.794"
"23625","DECK",2021-06-01 10:30:00,"0.753"
"23626","DECK",2021-06-01 10:45:00,"0.71"
"23627","DECK",2021-06-01 11:00:00,"0.667"
"23628","DECK",2021-06-01 11:15:00,"0.627"
"23629","DECK",2021-06-01 11:30:00,"0.576"
"23630","DECK",2021-06-01 11:45:00,"0.532"
"23631","DECK",2021-06-01 12:00:00,"0.484"
"23632","DECK",2021-06-01 12:15:00,"0.422"
"23633","DECK",2021-06-01 12:30:00,"0.395"
"23634","DECK",2021-06-01 12:45:00,"0.342"
"23635","DECK",2021-06-01 13:00:00,"0.323"
"23636","DECK",2021-06-01 13:15:00,"0.284"
"23637","DECK",2021-06-01 13:30:00,"0.25"
"23638","DECK",2021-06-01 13:45:00,"0.238"
"23639","DECK",2021-06-01 14:00:00,"0.213"
"23640","DECK",2021-06-01 14:15:00,"0.183"
"23641","DECK",2021-06-01 14:30:00,"0.175"
"23642","DECK",2021-06-01 14:45:00,"0.155"
"23643","DECK",2021-06-01 15:00:00,"0.134"
"23644","DECK",2021-06-01 15:15:00,"0.127"
"23645","DECK",2021-06-01 15:30:00,"0.115"
"23646","DECK",2021-06-01 15:45:00,"0.105"
"23647","DECK",2021-06-01 16:00:00,"0.092"
"23648","DECK",2021-06-01 16:15:00,"0.083"
"23649","DECK",2021-06-01 16:30:00,"0.076"
"23650","DECK",2021-06-01 16:45:00,"0.073"
"23651","DECK",2021-06-01 17:00:00,"0.068"
"23652","DECK",2021-06-01 17:15:00,"0.069"
"23653","DECK",2021-06-01 17:30:00,"0.09"
"23654","DECK",2021-06-01 17:45:00,"0.114"
"23655","DECK",2021-06-01 18:00:00,"0.16"
"23656","DECK",2021-06-01 18:15:00,"0.216"
"23657","DECK",2021-06-01 18:30:00,"0.275"
"23658","DECK",2021-06-01 18:45:00,"0.316"
"23659","DECK",2021-06-01 19:00:00,"0.372"
"23660","DECK",2021-06-01 19:15:00,"0.42"
"23661","DECK",2021-06-01 19:30:00,"0.475"
"23662","DECK",2021-06-01 19:45:00,"0.514"
"23663","DECK",2021-06-01 20:00:00,"0.556"
"23664","DECK",2021-06-01 20:15:00,"0.597"
"23665","DECK",2021-06-01 20:30:00,"0.624"
"23666","DECK",2021-06-01 20:45:00,"0.657"
"23667","DECK",2021-06-01 21:00:00,"0.676"
"23668","DECK",2021-06-01 21:15:00,"0.698"
"23669","DECK",2021-06-01 21:30:00,"0.721"
"23670","DECK",2021-06-01 21:45:00,"0.743"
"23671","DECK",2021-06-01 22:00:00,"0.765"
"23672","DECK",2021-06-01 22:15:00,"0.787"
"23673","DECK",2021-06-01 22:30:00,"0.808"
"23674","DECK",2021-06-01 22:45:00,"0.821"
"23675","DECK",2021-06-01 23:00:00,"0.833"
"23676","DECK",2021-06-01 23:15:00,"0.84"
"23677","DECK",2021-06-01 23:30:00,"0.844"
"23678","DECK",2021-06-01 23:45:00,"0.841"
"23679","DECK",2021-06-02,"0.831"
"23680","DECK",2021-06-02 00:15:00,"0.817"
"23681","DECK",2021-06-02 00:30:00,"0.793"
"23682","DECK",2021-06-02 00:45:00,"0.758"
"23683","DECK",2021-06-02 01:00:00,"0.724"
"23684","DECK",2021-06-02 01:15:00,"0.684"
"23685","DECK",2021-06-02 01:30:00,"0.646"
"23686","DECK",2021-06-02 01:45:00,"0.613"
"23687","DECK",2021-06-02 02:00:00,"0.582"
"23688","DECK",2021-06-02 02:15:00,"0.55"
"23689","DECK",2021-06-02 02:30:00,"0.527"
"23690","DECK",2021-06-02 02:45:00,"0.503"
"23691","DECK",2021-06-02 03:00:00,"0.477"
"23692","DECK",2021-06-02 03:15:00,"0.451"
"23693","DECK",2021-06-02 03:30:00,"0.426"
"23694","DECK",2021-06-02 03:45:00,"0.406"
"23695","DECK",2021-06-02 04:00:00,"0.39"
"23696","DECK",2021-06-02 04:15:00,"0.375"
"23697","DECK",2021-06-02 04:30:00,"0.372"
"23698","DECK",2021-06-02 04:45:00,"0.371"
"23699","DECK",2021-06-02 05:00:00,"0.375"
"23700","DECK",2021-06-02 05:15:00,"0.387"
"23701","DECK",2021-06-02 05:30:00,"0.403"
"23702","DECK",2021-06-02 05:45:00,"0.429"
"23703","DECK",2021-06-02 06:00:00,"0.462"
"23704","DECK",2021-06-02 06:15:00,"0.498"
"23705","DECK",2021-06-02 06:30:00,"0.54"
"23706","DECK",2021-06-02 06:45:00,"0.577"
"23707","DECK",2021-06-02 07:00:00,"0.61"
"23708","DECK",2021-06-02 07:15:00,"0.644"
"23709","DECK",2021-06-02 07:30:00,"0.671"
"23710","DECK",2021-06-02 07:45:00,"0.706"
"23711","DECK",2021-06-02 08:00:00,"0.732"
"23712","DECK",2021-06-02 08:15:00,"0.762"
"23713","DECK",2021-06-02 08:30:00,"0.788"
"23714","DECK",2021-06-02 08:45:00,"0.808"
"23715","DECK",2021-06-02 09:00:00,"0.825"
"23716","DECK",2021-06-02 09:15:00,"0.836"
"23717","DECK",2021-06-02 09:30:00,"0.843"
"23718","DECK",2021-06-02 09:45:00,"0.845"
"23719","DECK",2021-06-02 10:00:00,"0.838"
"23720","DECK",2021-06-02 10:15:00,"0.826"
"23721","DECK",2021-06-02 10:30:00,"0.809"
"23722","DECK",2021-06-02 10:45:00,"0.78"
"23723","DECK",2021-06-02 11:00:00,"0.748"
"23724","DECK",2021-06-02 11:15:00,"0.712"
"23725","DECK",2021-06-02 11:30:00,"0.67"
"23726","DECK",2021-06-02 11:45:00,"0.628"
"23727","DECK",2021-06-02 12:00:00,"0.587"
"23728","DECK",2021-06-02 12:15:00,"0.546"
"23729","DECK",2021-06-02 12:30:00,"0.501"
"23730","DECK",2021-06-02 12:45:00,"0.456"
"23731","DECK",2021-06-02 13:00:00,"0.407"
"23732","DECK",2021-06-02 13:15:00,"0.357"
"23733","DECK",2021-06-02 13:30:00,"0.322"
"23734","DECK",2021-06-02 13:45:00,"0.282"
"23735","DECK",2021-06-02 14:00:00,"0.254"
"23736","DECK",2021-06-02 14:15:00,"0.223"
"23737","DECK",2021-06-02 14:30:00,"0.196"
"23738","DECK",2021-06-02 14:45:00,"0.178"
"23739","DECK",2021-06-02 15:00:00,"0.15"
"23740","DECK",2021-06-02 15:15:00,"0.134"
"23741","DECK",2021-06-02 15:30:00,"0.111"
"23742","DECK",2021-06-02 15:45:00,"0.094"
"23743","DECK",2021-06-02 16:00:00,"0.077"
"23744","DECK",2021-06-02 16:15:00,"0.064"
"23745","DECK",2021-06-02 16:30:00,"0.049"
"23746","DECK",2021-06-02 16:45:00,"0.039"
"23747","DECK",2021-06-02 17:00:00,"0.031"
"23748","DECK",2021-06-02 17:15:00,"0.022"
"23749","DECK",2021-06-02 17:30:00,"0.021"
"23750","DECK",2021-06-02 17:45:00,"0.017"
"23751","DECK",2021-06-02 18:00:00,"0.026"
"23752","DECK",2021-06-02 18:15:00,"0.043"
"23753","DECK",2021-06-02 18:30:00,"0.083"
"23754","DECK",2021-06-02 18:45:00,"0.143"
"23755","DECK",2021-06-02 19:00:00,"0.194"
"23756","DECK",2021-06-02 19:15:00,"0.251"
"23757","DECK",2021-06-02 19:30:00,"0.303"
"23758","DECK",2021-06-02 19:45:00,"0.351"
"23759","DECK",2021-06-02 20:00:00,"0.402"
"23760","DECK",2021-06-02 20:15:00,"0.45"
"23761","DECK",2021-06-02 20:30:00,"0.497"
"23762","DECK",2021-06-02 20:45:00,"0.544"
"23763","DECK",2021-06-02 21:00:00,"0.586"
"23764","DECK",2021-06-02 21:15:00,"0.624"
"23765","DECK",2021-06-02 21:30:00,"0.652"
"23766","DECK",2021-06-02 21:45:00,"0.681"
"23767","DECK",2021-06-02 22:00:00,"0.707"
"23768","DECK",2021-06-02 22:15:00,"0.725"
"23769","DECK",2021-06-02 22:30:00,"0.749"
"23770","DECK",2021-06-02 22:45:00,"0.769"
"23771","DECK",2021-06-02 23:00:00,"0.785"
"23772","DECK",2021-06-02 23:15:00,"0.806"
"23773","DECK",2021-06-02 23:30:00,"0.819"
"23774","DECK",2021-06-02 23:45:00,"0.828"
"23775","DECK",2021-06-03,"0.834"
"23776","DECK",2021-06-03 00:15:00,"0.837"
"23777","DECK",2021-06-03 00:30:00,"0.835"
"23778","DECK",2021-06-03 00:45:00,"0.825"
"23779","DECK",2021-06-03 01:00:00,"0.809"
"23780","DECK",2021-06-03 01:15:00,"0.782"
"23781","DECK",2021-06-03 01:30:00,"0.749"
"23782","DECK",2021-06-03 01:45:00,"0.711"
"23783","DECK",2021-06-03 02:00:00,"0.67"
"23784","DECK",2021-06-03 02:15:00,"0.629"
"23785","DECK",2021-06-03 02:30:00,"0.591"
"23786","DECK",2021-06-03 02:45:00,"0.55"
"23787","DECK",2021-06-03 03:00:00,"0.512"
"23788","DECK",2021-06-03 03:15:00,"0.472"
"23789","DECK",2021-06-03 03:30:00,"0.437"
"23790","DECK",2021-06-03 03:45:00,"0.396"
"23791","DECK",2021-06-03 04:00:00,"0.363"
"23792","DECK",2021-06-03 04:15:00,"0.332"
"23793","DECK",2021-06-03 04:30:00,"0.302"
"23794","DECK",2021-06-03 04:45:00,"0.281"
"23795","DECK",2021-06-03 05:00:00,"0.264"
"23796","DECK",2021-06-03 05:15:00,"0.246"
"23797","DECK",2021-06-03 05:30:00,"0.237"
"23798","DECK",2021-06-03 05:45:00,"0.231"
"23799","DECK",2021-06-03 06:00:00,"0.224"
"23800","DECK",2021-06-03 06:15:00,"0.226"
"23801","DECK",2021-06-03 06:30:00,"0.233"
"23802","DECK",2021-06-03 06:45:00,"0.246"
"23803","DECK",2021-06-03 07:00:00,"0.269"
"23804","DECK",2021-06-03 07:15:00,"0.3"
"23805","DECK",2021-06-03 07:30:00,"0.336"
"23806","DECK",2021-06-03 07:45:00,"0.379"
"23807","DECK",2021-06-03 08:00:00,"0.418"
"23808","DECK",2021-06-03 08:15:00,"0.461"
"23809","DECK",2021-06-03 08:30:00,"0.494"
"23810","DECK",2021-06-03 08:45:00,"0.525"
"23811","DECK",2021-06-03 09:00:00,"0.556"
"23812","DECK",2021-06-03 09:15:00,"0.585"
"23813","DECK",2021-06-03 09:30:00,"0.613"
"23814","DECK",2021-06-03 09:45:00,"0.637"
"23815","DECK",2021-06-03 10:00:00,"0.662"
"23816","DECK",2021-06-03 10:15:00,"0.677"
"23817","DECK",2021-06-03 10:30:00,"0.693"
"23818","DECK",2021-06-03 10:45:00,"0.699"
"23819","DECK",2021-06-03 11:00:00,"0.704"
"23820","DECK",2021-06-03 11:15:00,"0.704"
"23821","DECK",2021-06-03 11:30:00,"0.698"
"23822","DECK",2021-06-03 11:45:00,"0.679"
"23823","DECK",2021-06-03 12:00:00,"0.657"
"23824","DECK",2021-06-03 12:15:00,"0.629"
"23825","DECK",2021-06-03 12:30:00,"0.594"
"23826","DECK",2021-06-03 12:45:00,"0.555"
"23827","DECK",2021-06-03 13:00:00,"0.512"
"23828","DECK",2021-06-03 13:15:00,"0.471"
"23829","DECK",2021-06-03 13:30:00,"0.431"
"23830","DECK",2021-06-03 13:45:00,"0.384"
"23831","DECK",2021-06-03 14:00:00,"0.346"
"23832","DECK",2021-06-03 14:15:00,"0.305"
"23833","DECK",2021-06-03 14:30:00,"0.269"
"23834","DECK",2021-06-03 14:45:00,"0.233"
"23835","DECK",2021-06-03 15:00:00,"0.208"
"23836","DECK",2021-06-03 15:15:00,"0.171"
"23837","DECK",2021-06-03 15:30:00,"0.144"
"23838","DECK",2021-06-03 15:45:00,"0.119"
"23839","DECK",2021-06-03 16:00:00,"0.09"
"23840","DECK",2021-06-03 16:15:00,"0.067"
"23841","DECK",2021-06-03 16:30:00,"0.046"
"23842","DECK",2021-06-03 16:45:00,"0.027"
"23843","DECK",2021-06-03 17:00:00,"0.007"
"23844","DECK",2021-06-03 19:00:00,"0.023"
"23845","DECK",2021-06-03 19:15:00,"0.083"
"23846","DECK",2021-06-03 19:30:00,"0.146"
"23847","DECK",2021-06-03 19:45:00,"0.204"
"23848","DECK",2021-06-03 20:00:00,"0.252"
"23849","DECK",2021-06-03 20:15:00,"0.3"
"23850","DECK",2021-06-03 20:30:00,"0.352"
"23851","DECK",2021-06-03 20:45:00,"0.405"
"23852","DECK",2021-06-03 21:00:00,"0.463"
"23853","DECK",2021-06-03 21:15:00,"0.518"
"23854","DECK",2021-06-03 21:30:00,"0.571"
"23855","DECK",2021-06-03 21:45:00,"0.61"
"23856","DECK",2021-06-03 22:00:00,"0.647"
"23857","DECK",2021-06-03 22:15:00,"0.675"
"23858","DECK",2021-06-03 22:30:00,"0.7"
"23859","DECK",2021-06-03 22:45:00,"0.727"
"23860","DECK",2021-06-03 23:00:00,"0.749"
"23861","DECK",2021-06-03 23:15:00,"0.773"
"23862","DECK",2021-06-03 23:30:00,"0.793"
"23863","DECK",2021-06-03 23:45:00,"0.814"
"23864","DECK",2021-06-04,"0.83"
"23865","DECK",2021-06-04 00:15:00,"0.838"
"23866","DECK",2021-06-04 00:30:00,"0.853"
"23867","DECK",2021-06-04 00:45:00,"0.856"
"23868","DECK",2021-06-04 01:00:00,"0.86"
"23869","DECK",2021-06-04 01:15:00,"0.856"
"23870","DECK",2021-06-04 01:30:00,"0.846"
"23871","DECK",2021-06-04 01:45:00,"0.823"
"23872","DECK",2021-06-04 02:00:00,"0.796"
"23873","DECK",2021-06-04 02:15:00,"0.754"
"23874","DECK",2021-06-04 02:30:00,"0.709"
"23875","DECK",2021-06-04 02:45:00,"0.664"
"23876","DECK",2021-06-04 03:00:00,"0.621"
"23877","DECK",2021-06-04 03:15:00,"0.577"
"23878","DECK",2021-06-04 03:30:00,"0.539"
"23879","DECK",2021-06-04 03:45:00,"0.501"
"23880","DECK",2021-06-04 04:00:00,"0.451"
"23881","DECK",2021-06-04 04:15:00,"0.414"
"23882","DECK",2021-06-04 04:30:00,"0.377"
"23883","DECK",2021-06-04 04:45:00,"0.337"
"23884","DECK",2021-06-04 05:00:00,"0.303"
"23885","DECK",2021-06-04 05:15:00,"0.275"
"23886","DECK",2021-06-04 05:30:00,"0.259"
"23887","DECK",2021-06-04 05:45:00,"0.242"
"23888","DECK",2021-06-04 06:00:00,"0.227"
"23889","DECK",2021-06-04 06:15:00,"0.207"
"23890","DECK",2021-06-04 06:30:00,"0.199"
"23891","DECK",2021-06-04 06:45:00,"0.193"
"23892","DECK",2021-06-04 07:00:00,"0.179"
"23893","DECK",2021-06-04 07:15:00,"0.178"
"23894","DECK",2021-06-04 07:30:00,"0.182"
"23895","DECK",2021-06-04 07:45:00,"0.188"
"23896","DECK",2021-06-04 08:00:00,"0.201"
"23897","DECK",2021-06-04 08:15:00,"0.224"
"23898","DECK",2021-06-04 08:30:00,"0.254"
"23899","DECK",2021-06-04 08:45:00,"0.292"
"23900","DECK",2021-06-04 09:00:00,"0.327"
"23901","DECK",2021-06-04 09:15:00,"0.367"
"23902","DECK",2021-06-04 09:30:00,"0.397"
"23903","DECK",2021-06-04 09:45:00,"0.435"
"23904","DECK",2021-06-04 10:00:00,"0.479"
"23905","DECK",2021-06-04 10:15:00,"0.509"
"23906","DECK",2021-06-04 10:30:00,"0.54"
"23907","DECK",2021-06-04 10:45:00,"0.572"
"23908","DECK",2021-06-04 11:00:00,"0.597"
"23909","DECK",2021-06-04 11:15:00,"0.624"
"23910","DECK",2021-06-04 11:30:00,"0.643"
"23911","DECK",2021-06-04 11:45:00,"0.656"
"23912","DECK",2021-06-04 12:00:00,"0.667"
"23913","DECK",2021-06-04 12:15:00,"0.669"
"23914","DECK",2021-06-04 12:30:00,"0.67"
"23915","DECK",2021-06-04 12:45:00,"0.662"
"23916","DECK",2021-06-04 13:00:00,"0.645"
"23917","DECK",2021-06-04 13:15:00,"0.627"
"23918","DECK",2021-06-04 13:30:00,"0.6"
"23919","DECK",2021-06-04 13:45:00,"0.566"
"23920","DECK",2021-06-04 14:00:00,"0.527"
"23921","DECK",2021-06-04 14:15:00,"0.487"
"23922","DECK",2021-06-04 14:30:00,"0.448"
"23923","DECK",2021-06-04 14:45:00,"0.409"
"23924","DECK",2021-06-04 15:00:00,"0.372"
"23925","DECK",2021-06-04 15:15:00,"0.339"
"23926","DECK",2021-06-04 15:30:00,"0.308"
"23927","DECK",2021-06-04 15:45:00,"0.278"
"23928","DECK",2021-06-04 16:00:00,"0.248"
"23929","DECK",2021-06-04 16:15:00,"0.217"
"23930","DECK",2021-06-04 16:30:00,"0.191"
"23931","DECK",2021-06-04 16:45:00,"0.16"
"23932","DECK",2021-06-04 17:00:00,"0.131"
"23933","DECK",2021-06-04 17:15:00,"0.108"
"23934","DECK",2021-06-04 17:30:00,"0.086"
"23935","DECK",2021-06-04 17:45:00,"0.067"
"23936","DECK",2021-06-04 18:00:00,"0.052"
"23937","DECK",2021-06-04 18:15:00,"0.036"
"23938","DECK",2021-06-04 18:30:00,"0.027"
"23939","DECK",2021-06-04 18:45:00,"0.024"
"23940","DECK",2021-06-04 19:00:00,"0.031"
"23941","DECK",2021-06-04 19:15:00,"0.048"
"23942","DECK",2021-06-04 19:30:00,"0.081"
"23943","DECK",2021-06-04 19:45:00,"0.127"
"23944","DECK",2021-06-04 20:00:00,"0.184"
"23945","DECK",2021-06-04 20:15:00,"0.24"
"23946","DECK",2021-06-04 20:30:00,"0.284"
"23947","DECK",2021-06-04 20:45:00,"0.331"
"23948","DECK",2021-06-04 21:00:00,"0.386"
"23949","DECK",2021-06-04 21:15:00,"0.445"
"23950","DECK",2021-06-04 21:30:00,"0.501"
"23951","DECK",2021-06-04 21:45:00,"0.555"
"23952","DECK",2021-06-04 22:00:00,"0.609"
"23953","DECK",2021-06-04 22:15:00,"0.652"
"23954","DECK",2021-06-04 22:30:00,"0.69"
"23955","DECK",2021-06-04 22:45:00,"0.723"
"23956","DECK",2021-06-04 23:00:00,"0.744"
"23957","DECK",2021-06-04 23:15:00,"0.77"
"23958","DECK",2021-06-04 23:30:00,"0.794"
"23959","DECK",2021-06-04 23:45:00,"0.814"
"23960","DECK",2021-06-05,"0.833"
"23961","DECK",2021-06-05 00:15:00,"0.853"
"23962","DECK",2021-06-05 00:30:00,"0.869"
"23963","DECK",2021-06-05 00:45:00,"0.884"
"23964","DECK",2021-06-05 01:00:00,"0.893"
"23965","DECK",2021-06-05 01:15:00,"0.903"
"23966","DECK",2021-06-05 01:30:00,"0.905"
"23967","DECK",2021-06-05 01:45:00,"0.896"
"23968","DECK",2021-06-05 02:00:00,"0.879"
"23969","DECK",2021-06-05 02:15:00,"0.856"
"23970","DECK",2021-06-05 02:30:00,"0.823"
"23971","DECK",2021-06-05 02:45:00,"0.781"
"23972","DECK",2021-06-05 03:00:00,"0.737"
"23973","DECK",2021-06-05 03:15:00,"0.686"
"23974","DECK",2021-06-05 03:30:00,"0.641"
"23975","DECK",2021-06-05 03:45:00,"0.593"
"23976","DECK",2021-06-05 04:00:00,"0.551"
"23977","DECK",2021-06-05 04:15:00,"0.502"
"23978","DECK",2021-06-05 04:30:00,"0.456"
"23979","DECK",2021-06-05 04:45:00,"0.403"
"23980","DECK",2021-06-05 05:00:00,"0.38"
"23981","DECK",2021-06-05 05:15:00,"0.338"
"23982","DECK",2021-06-05 05:30:00,"0.307"
"23983","DECK",2021-06-05 05:45:00,"0.269"
"23984","DECK",2021-06-05 06:00:00,"0.261"
"23985","DECK",2021-06-05 06:15:00,"0.236"
"23986","DECK",2021-06-05 06:30:00,"0.221"
"23987","DECK",2021-06-05 06:45:00,"0.201"
"23988","DECK",2021-06-05 07:00:00,"0.183"
"23989","DECK",2021-06-05 07:15:00,"0.167"
"23990","DECK",2021-06-05 07:30:00,"0.155"
"23991","DECK",2021-06-05 07:45:00,"0.147"
"23992","DECK",2021-06-05 08:00:00,"0.134"
"23993","DECK",2021-06-05 08:15:00,"0.123"
"23994","DECK",2021-06-05 08:30:00,"0.122"
"23995","DECK",2021-06-05 08:45:00,"0.12"
"23996","DECK",2021-06-05 09:00:00,"0.131"
"23997","DECK",2021-06-05 09:15:00,"0.152"
