Date,Time,Site,Chl,Depth,fDOM,DOsat,DOconc,Sal,SPC,PC,Turb,TempC
4/3/2020,22:00:00,Decker Breach,1.02,0.693,7.71,64.1,6.65,0.11,240.7,0.71,18.93,13.634
4/3/2020,22:15:00,Decker Breach,25.49,0.744,7.57,68,7.05,0.11,238.6,5.95,16.5,13.714
4/3/2020,22:30:00,Decker Breach,1.84,0.785,7.51,68.2,7.07,0.11,237.7,0.85,15.55,13.667
4/3/2020,22:45:00,Decker Breach,0.56,0.825,7.45,69.9,7.25,0.11,236.4,0.56,14.42,13.69
4/3/2020,23:00:00,Decker Breach,0.68,0.863,7.44,72.5,7.5,0.11,232.5,0.7,13.77,13.797
4/3/2020,23:15:00,Decker Breach,26.29,0.894,7.28,75.1,7.76,0.11,231,1.97,12.55,13.851
4/3/2020,23:30:00,Decker Breach,0.67,0.924,7.22,77.2,7.97,0.11,229.7,0.58,12.08,13.901
4/3/2020,23:45:00,Decker Breach,0.88,0.946,7.03,76.8,7.93,0.11,229.8,0.56,12.36,13.888
4/4/2020,0:00:00,Decker Breach,0.83,0.973,7.06,79.7,8.22,0.11,226.9,0.59,11.44,13.947
4/4/2020,0:15:00,Decker Breach,0.75,0.997,6.88,79.7,8.22,0.11,225.5,0.6,11.61,13.98
4/4/2020,0:30:00,Decker Breach,0.45,1.015,6.88,79.7,8.23,0.11,224.9,1.1,11.56,13.893
4/4/2020,0:45:00,Decker Breach,3.94,1.032,7.02,80.2,8.28,0.11,224.2,0.95,11.69,13.86
4/4/2020,1:00:00,Decker Breach,0.53,1.042,6.7,76.3,7.89,0.11,225.1,0.56,11.98,13.824
4/4/2020,1:15:00,Decker Breach,0.54,1.048,6.88,74.4,7.73,0.11,227.3,0.62,12.62,13.627
4/4/2020,1:30:00,Decker Breach,1.17,1.048,7.39,73.5,7.64,0.11,227.3,0.71,12.39,13.586
4/4/2020,1:45:00,Decker Breach,0.47,1.04,7.77,66.6,6.97,0.11,231.5,0.58,13.14,13.318
4/4/2020,2:00:00,Decker Breach,0.56,1.027,7.58,63.7,6.68,0.11,233.9,0.63,12.96,13.152
4/4/2020,2:15:00,Decker Breach,0.51,1.002,7.72,59.3,6.22,0.11,234.5,0.6,13.36,13.143
4/4/2020,2:30:00,Decker Breach,0.51,0.969,7.12,58.6,6.15,0.11,235.4,0.64,19.83,13.154
4/4/2020,2:45:00,Decker Breach,0.53,0.93,7.1,65.4,6.82,0.11,232.4,0.62,13.2,13.457
4/4/2020,3:00:00,Decker Breach,0.59,0.886,6.96,74.2,7.73,0.11,225.5,0.61,12.26,13.489
4/4/2020,3:15:00,Decker Breach,0.56,0.839,7.04,73.7,7.7,0.11,225.7,0.6,12.94,13.348
4/4/2020,3:30:00,Decker Breach,0.53,0.793,6.93,71.8,7.53,0.11,227.1,0.62,14.03,13.177
4/4/2020,3:45:00,Decker Breach,0.49,0.747,7.03,69.6,7.32,0.11,228,0.61,14.6,13
4/4/2020,4:00:00,Decker Breach,0.55,0.705,7.6,67.3,7.11,0.11,227.8,0.65,19.85,12.836
4/4/2020,4:15:00,Decker Breach,0.43,0.666,8.03,65.6,6.96,0.11,229,0.62,15.84,12.687
4/4/2020,4:30:00,Decker Breach,0.44,0.632,7.67,63.5,6.74,0.11,229.8,0.61,19.12,12.606
4/4/2020,4:45:00,Decker Breach,0.43,0.598,7.16,62.1,6.61,0.11,231,0.64,23.39,12.506
4/4/2020,5:00:00,Decker Breach,0.39,0.571,7.23,60.8,6.5,0.11,231.9,0.63,23.6,12.353
4/4/2020,5:15:00,Decker Breach,0.42,0.54,7.28,59.7,6.4,0.11,233.4,0.67,24.37,12.2
4/4/2020,5:30:00,Decker Breach,0.41,0.519,7.39,58.5,6.29,0.11,234.6,0.68,26.87,12.122
4/4/2020,5:45:00,Decker Breach,0.43,0.502,7.1,57.3,6.17,0.11,235.5,0.66,33.54,12.022
4/4/2020,6:00:00,Decker Breach,0.49,0.489,6.96,55.9,6.03,0.11,236.7,0.71,34.33,11.931
4/4/2020,6:15:00,Decker Breach,0.46,0.485,6.96,54.8,5.92,0.11,237.6,0.69,33.28,11.838
4/4/2020,6:30:00,Decker Breach,0.43,0.491,7,53.5,5.79,0.11,238.5,0.69,35.62,11.763
4/4/2020,6:45:00,Decker Breach,0.5,0.506,6.91,52.1,5.65,0.11,239.5,0.7,41.83,11.694
4/4/2020,7:00:00,Decker Breach,0.46,0.54,7.03,51.1,5.55,0.12,241.1,0.69,37.57,11.637
4/4/2020,7:15:00,Decker Breach,0.51,0.583,7.08,50.4,5.47,0.12,243.4,0.74,39.38,11.609
4/4/2020,7:30:00,Decker Breach,25.71,0.627,7.14,50.1,5.44,0.12,241.9,3.08,36.86,11.632
4/4/2020,7:45:00,Decker Breach,0.56,0.68,7.14,49.8,5.41,0.12,240.9,0.72,38.73,11.674
4/4/2020,8:00:00,Decker Breach,14.75,0.739,7.25,55.9,6.04,0.11,235.8,2.01,28.14,11.871
4/4/2020,8:15:00,Decker Breach,32.33,0.803,7.52,60,6.45,0.11,233.3,1.94,21.52,12.099
4/4/2020,8:30:00,Decker Breach,32.92,0.849,7.14,65.1,6.94,0.11,232.4,4.95,17.49,12.432
4/4/2020,8:45:00,Decker Breach,12.88,0.901,7.22,71.3,7.55,0.11,231.2,3.08,16.07,12.76
4/4/2020,9:00:00,Decker Breach,33.72,0.947,7.13,73.9,7.8,0.11,231.1,2.39,15.52,12.894
4/4/2020,9:15:00,Decker Breach,1.18,0.995,6.85,83.4,8.7,0.11,230,1.59,13.86,13.436
4/4/2020,9:30:00,Decker Breach,5.66,1.044,6.86,77,8.09,0.11,231.6,0.82,14.95,13.119
4/4/2020,9:45:00,Decker Breach,69.85,1.085,6.33,87.9,9.09,0.11,229.9,11.4,13.27,13.801
4/4/2020,10:00:00,Decker Breach,146.73,1.129,6.3,89.6,9.29,0.11,231.5,36.02,13.6,13.681
4/4/2020,10:15:00,Decker Breach,20.46,1.169,5.97,91.9,9.49,0.11,231,3.44,12.99,13.892
4/4/2020,10:30:00,Decker Breach,71.36,1.195,6.5,95.6,9.84,0.11,231.4,13.71,13.68,14.007
4/4/2020,10:45:00,Decker Breach,73.98,1.222,6.01,96.8,9.93,0.11,231.3,13.69,11.77,14.171
4/4/2020,11:00:00,Decker Breach,27.23,1.24,5.59,97.7,10.02,0.11,231.5,4.97,11.52,14.202
4/4/2020,11:15:00,Decker Breach,50.08,1.257,6.19,98.9,10.13,0.11,232,7.28,11.39,14.252
4/4/2020,11:30:00,Decker Breach,30.94,1.268,6.14,100.6,10.3,0.11,230.9,4.31,11.46,14.291
4/4/2020,11:45:00,Decker Breach,63.38,1.274,6.08,102.4,10.46,0.11,232.3,9.77,11.69,14.369
4/4/2020,12:00:00,Decker Breach,28.71,1.273,6.08,105.1,10.73,0.11,232.2,3.03,11.6,14.423
4/4/2020,12:15:00,Decker Breach,34.79,1.269,6.19,108.2,11.04,0.11,230.6,3.7,11.29,14.424
4/4/2020,12:30:00,Decker Breach,21.77,1.259,5.86,110.9,11.3,0.11,230.7,2.23,11.38,14.473
4/4/2020,12:45:00,Decker Breach,26.81,1.239,6.28,113.2,11.54,0.11,230.1,3.48,11.19,14.481
4/4/2020,13:00:00,Decker Breach,23.13,1.205,5.37,113.2,11.54,0.11,231.7,4.17,11.38,14.483
4/4/2020,13:15:00,Decker Breach,43.86,1.168,7.44,89.3,9.22,0.11,233.6,12.53,11.42,13.897
4/4/2020,13:30:00,Decker Breach,17.97,1.11,6.44,107.7,11,0.11,230.9,3.13,11.31,14.377
4/4/2020,13:45:00,Decker Breach,1.61,1.052,6.39,107.7,10.99,0.11,230.8,1.44,11.55,14.4
4/4/2020,14:00:00,Decker Breach,0.64,0.996,6.4,104.5,10.69,0.11,230.4,0.6,12.59,14.335
4/4/2020,14:15:00,Decker Breach,0.66,0.938,6.64,99.5,10.2,0.11,229.6,0.63,36.19,14.225
4/4/2020,14:30:00,Decker Breach,7.92,0.885,7,97.1,9.97,0.11,230.9,0.69,15.62,14.146
4/4/2020,14:45:00,Decker Breach,0.65,0.839,7.11,95.9,9.86,0.11,229.8,0.6,14.82,14.086
4/4/2020,15:00:00,Decker Breach,0.69,0.778,7.6,92.4,9.52,0.11,231.1,0.6,16.09,13.986
4/4/2020,15:15:00,Decker Breach,0.72,0.73,7.62,90.9,9.37,0.11,231.5,0.61,18.68,13.942
4/4/2020,15:30:00,Decker Breach,0.64,0.677,7.87,89.5,9.23,0.11,232,0.63,19.71,13.93
4/4/2020,15:45:00,Decker Breach,0.67,0.629,7.76,87.9,9.07,0.11,232.4,0.62,18.66,13.904
4/4/2020,16:00:00,Decker Breach,0.91,0.583,7.61,86.3,8.91,0.11,232.7,0.64,21.83,13.878
4/4/2020,16:15:00,Decker Breach,0.7,0.536,7.59,84.8,8.76,0.11,233.3,0.63,26.65,13.848
4/4/2020,16:30:00,Decker Breach,0.65,0.495,7.7,82.9,8.57,0.11,234.2,0.62,20.78,13.813
4/4/2020,16:45:00,Decker Breach,0.68,0.455,7.75,80.7,8.36,0.11,235.1,0.62,19.39,13.751
4/4/2020,17:00:00,Decker Breach,0.72,0.424,7.67,78.9,8.18,0.11,236.4,0.61,21.94,13.68
4/4/2020,17:15:00,Decker Breach,0.71,0.391,7.19,77.2,8.01,0.11,237,0.65,27.39,13.613
4/4/2020,17:30:00,Decker Breach,0.54,0.356,7.88,75.5,7.85,0.11,235.7,0.65,25.23,13.551
4/4/2020,17:45:00,Decker Breach,0.53,0.325,7.92,73.8,7.68,0.11,235.6,0.58,34.14,13.486
4/4/2020,18:00:00,Decker Breach,0.46,0.292,8.42,72.2,7.53,0.11,236.5,0.57,19.58,13.424
4/4/2020,18:15:00,Decker Breach,0.45,0.269,8.45,70.6,7.38,0.11,236.5,0.54,19.05,13.369
4/4/2020,18:30:00,Decker Breach,0.45,0.249,8.67,69,7.21,0.11,236.5,0.56,18.58,13.312
4/4/2020,18:45:00,Decker Breach,0.77,0.23,8.6,67.2,7.04,0.11,238,0.82,26.47,13.248
4/4/2020,19:00:00,Decker Breach,0.69,0.217,8.56,65.6,6.88,0.11,238.2,0.65,22.41,13.178
4/4/2020,19:15:00,Decker Breach,0.53,0.214,7.3,63.9,6.72,0.11,238,0.63,73.71,13.107
4/4/2020,19:30:00,Decker Breach,0.57,0.203,8.8,62.4,6.56,0.11,238.5,0.64,24.27,13.037
4/4/2020,19:45:00,Decker Breach,0.65,0.195,8.63,61,6.43,0.11,238.2,0.72,292.66,12.965
4/4/2020,20:00:00,Decker Breach,0.67,0.191,8.83,59.7,6.31,0.11,237.7,0.66,49.72,12.899
4/4/2020,20:15:00,Decker Breach,0.45,0.191,9.58,57.9,6.12,0.11,238.1,0.6,21.49,12.838
4/4/2020,20:30:00,Decker Breach,0.4,0.212,9.99,56.4,5.97,0.11,238.2,0.55,23.64,12.773
4/4/2020,20:45:00,Decker Breach,0.42,0.253,9.97,54.6,5.79,0.11,237.4,0.62,23.67,12.712
4/4/2020,21:00:00,Decker Breach,0.43,0.329,10.14,52.7,5.59,0.11,237.2,0.62,19.53,12.664
4/4/2020,21:15:00,Decker Breach,0.44,0.421,10.57,51,5.41,0.11,237.1,0.6,18.06,12.63
4/4/2020,21:30:00,Decker Breach,0.45,0.507,10.48,49.4,5.25,0.11,237.2,0.62,20.58,12.6
4/4/2020,21:45:00,Decker Breach,0.44,0.587,10.54,48.9,5.19,0.11,236.6,0.59,18.05,12.593
4/4/2020,22:00:00,Decker Breach,0.8,0.65,10.37,47.3,5.02,0.11,235.6,0.63,19.54,12.587
4/4/2020,22:15:00,Decker Breach,0.47,0.707,10.35,46.2,4.91,0.11,237.1,0.58,22.56,12.622
4/4/2020,22:30:00,Decker Breach,0.89,0.761,10.2,47,4.99,0.11,236,0.65,18.91,12.641
4/4/2020,22:45:00,Decker Breach,0.67,0.812,8.68,60.9,6.38,0.11,233.7,0.67,17.94,13.201
4/4/2020,23:00:00,Decker Breach,0.66,0.861,8.43,66.9,6.99,0.11,232.1,0.73,16.33,13.39
4/4/2020,23:15:00,Decker Breach,0.88,0.906,7.83,73.7,7.65,0.11,230.2,0.6,14.35,13.685
4/4/2020,23:30:00,Decker Breach,3.8,0.946,7.73,73.5,7.62,0.11,228.3,2.63,18.11,13.709
4/4/2020,23:45:00,Decker Breach,0.79,0.978,7.47,74.9,7.76,0.11,228.2,0.6,12.85,13.743
4/5/2020,0:00:00,Decker Breach,0.68,1.01,7.04,80.3,8.27,0.11,227.8,0.59,12.05,14.026
4/5/2020,0:15:00,Decker Breach,33.94,1.035,7.03,80.9,8.32,0.11,228.2,4.3,11.08,14.09
4/5/2020,0:30:00,Decker Breach,0.68,1.059,7.17,82.3,8.46,0.11,228.2,0.58,11.53,14.054
4/5/2020,0:45:00,Decker Breach,0.63,1.081,6.83,82.4,8.46,0.11,227.7,0.56,12.13,14.136
4/5/2020,1:00:00,Decker Breach,0.61,1.099,6.9,83.1,8.53,0.11,229,0.58,12.03,14.159
4/5/2020,1:15:00,Decker Breach,7.72,1.115,6.83,83.2,8.54,0.11,227,1.34,11.7,14.181
4/5/2020,1:30:00,Decker Breach,0.71,1.128,6.71,83.4,8.55,0.11,227.8,0.56,11.93,14.181
4/5/2020,1:45:00,Decker Breach,0.78,1.127,6.9,73,7.52,0.11,227.2,0.55,12.01,14.002
4/5/2020,2:00:00,Decker Breach,0.84,1.127,7.18,75.2,7.77,0.11,229.6,0.61,12.64,13.847
4/5/2020,2:15:00,Decker Breach,1.08,1.121,7.3,75.3,7.77,0.11,228.7,0.99,12.69,13.918
4/5/2020,2:30:00,Decker Breach,0.59,1.102,8,64.8,6.74,0.11,227.7,0.59,13.03,13.562
4/5/2020,2:45:00,Decker Breach,0.97,1.076,8.02,58.1,6.05,0.11,228.5,0.68,12.8,13.456
4/5/2020,3:00:00,Decker Breach,0.58,1.04,8.29,56.6,5.9,0.11,228.6,0.58,12.98,13.446
4/5/2020,3:15:00,Decker Breach,0.5,0.996,7.13,74.9,7.73,0.11,227.9,0.53,13.29,13.942
4/5/2020,3:30:00,Decker Breach,0.42,0.942,7.12,75.8,7.82,0.11,226.9,0.54,11.39,13.891
4/5/2020,3:45:00,Decker Breach,0.52,0.881,7.53,73.2,7.61,0.11,227.4,0.57,13.69,13.573
4/5/2020,4:00:00,Decker Breach,0.45,0.829,7.72,71.8,7.47,0.11,227.1,0.57,13,13.492
4/5/2020,4:15:00,Decker Breach,0.44,0.777,7.88,70.1,7.33,0.11,227.9,0.61,11.73,13.345
4/5/2020,4:30:00,Decker Breach,0.48,0.727,8.18,68.6,7.18,0.11,228.9,0.57,12.32,13.246
4/5/2020,4:45:00,Decker Breach,0.41,0.684,8,67.2,7.04,0.11,228.6,0.58,13.05,13.198
4/5/2020,5:00:00,Decker Breach,0.48,0.645,8.03,66.2,6.94,0.11,230.7,0.63,13.35,13.177
4/5/2020,5:15:00,Decker Breach,0.45,0.606,8,64.9,6.82,0.11,231,0.6,15.9,13.116
4/5/2020,5:30:00,Decker Breach,0.5,0.57,7.95,64.1,6.74,0.11,230,0.59,19.57,13.057
4/5/2020,5:45:00,Decker Breach,0.44,0.537,8.18,62.8,6.62,0.11,230.3,0.6,27.06,12.992
4/5/2020,6:00:00,Decker Breach,0.49,0.499,8.24,61.2,6.46,0.11,230.4,0.64,18.81,12.926
4/5/2020,6:15:00,Decker Breach,0.44,0.472,8.47,60.2,6.35,0.11,229.1,0.61,20.02,12.857
4/5/2020,6:30:00,Decker Breach,0.55,0.449,8.12,58.8,6.22,0.11,230.9,0.67,73.28,12.763
4/5/2020,6:45:00,Decker Breach,1.04,0.436,7.55,57.8,6.13,0.11,231,0.96,32.41,12.7
4/5/2020,7:00:00,Decker Breach,0.49,0.426,8.75,56.9,6.03,0.11,231.8,0.64,28.2,12.643
4/5/2020,7:15:00,Decker Breach,0.47,0.429,9.05,55.8,5.93,0.11,232.3,0.64,28.72,12.585
4/5/2020,7:30:00,Decker Breach,0.46,0.438,9.61,54.6,5.81,0.11,232.6,0.67,23.29,12.521
4/5/2020,7:45:00,Decker Breach,0.48,0.463,9.64,53.4,5.69,0.11,232.8,0.63,31.3,12.472
4/5/2020,8:00:00,Decker Breach,0.48,0.504,10.07,52.7,5.62,0.11,231.1,0.65,30,12.43
4/5/2020,8:15:00,Decker Breach,0.69,0.555,10.14,51.9,5.54,0.11,230.8,0.62,27.63,12.392
4/5/2020,8:30:00,Decker Breach,0.74,0.619,10.04,51.4,5.48,0.11,230.7,0.69,30.09,12.416
4/5/2020,8:45:00,Decker Breach,0.82,0.691,9.96,50.6,5.4,0.11,231.3,0.66,30.89,12.43
4/5/2020,9:00:00,Decker Breach,0.5,0.768,9.53,58.3,6.19,0.11,230.6,0.63,25.43,12.651
4/5/2020,9:15:00,Decker Breach,0.47,0.842,8.68,69,7.27,0.11,227.4,0.58,17.02,12.991
4/5/2020,9:30:00,Decker Breach,0.51,0.911,8.11,77.2,8.07,0.11,227.3,0.57,14.67,13.315
4/5/2020,9:45:00,Decker Breach,0.56,0.981,7.24,84.9,8.82,0.11,225.2,0.6,12.79,13.627
4/5/2020,10:00:00,Decker Breach,0.59,1.055,7.07,90.5,9.35,0.11,224.8,0.57,12.31,13.868
4/5/2020,10:15:00,Decker Breach,1.02,1.113,6.74,95,9.77,0.11,222.7,0.69,11.83,14.082
4/5/2020,10:30:00,Decker Breach,0.79,1.157,6.39,97.2,9.97,0.11,221.5,0.78,11.22,14.181
4/5/2020,10:45:00,Decker Breach,1,1.197,6.28,97.3,9.97,0.11,222,0.64,11.21,14.224
4/5/2020,11:00:00,Decker Breach,1.32,1.233,6.28,97,9.93,0.11,222,1.32,11.21,14.247
4/5/2020,11:15:00,Decker Breach,9.41,1.268,6.21,96.6,9.89,0.11,223.9,1.84,11.87,14.248
4/5/2020,11:30:00,Decker Breach,0.68,1.295,6.18,96.4,9.88,0.11,225.2,0.97,12.47,14.259
4/5/2020,11:45:00,Decker Breach,0.64,1.32,6.19,96.3,9.86,0.11,227.1,0.54,12.03,14.269
4/5/2020,12:00:00,Decker Breach,0.62,1.338,6.27,96.8,9.91,0.11,227.3,0.54,12.09,14.275
4/5/2020,12:15:00,Decker Breach,0.63,1.352,6.21,97.2,9.95,0.11,227.8,2.76,12.06,14.278
4/5/2020,12:30:00,Decker Breach,27.72,1.37,6.19,97.8,10.01,0.11,227.8,4.22,12.72,14.289
4/5/2020,12:45:00,Decker Breach,0.67,1.38,6.28,98,10.03,0.11,228.9,0.57,11.32,14.297
4/5/2020,13:00:00,Decker Breach,0.66,1.385,6.25,98.7,10.1,0.11,228.6,0.58,11.88,14.3
4/5/2020,13:15:00,Decker Breach,0.58,1.38,6,99.6,10.18,0.11,229.6,0.55,11.91,14.315
4/5/2020,13:30:00,Decker Breach,0.6,1.368,6.26,100.3,10.26,0.11,232.6,0.55,11.04,14.314
4/5/2020,13:45:00,Decker Breach,0.59,1.34,6.23,100.7,10.31,0.11,232.9,0.55,11.21,14.306
4/5/2020,14:00:00,Decker Breach,0.72,1.308,6.25,101.1,10.34,0.11,235.1,0.57,11.3,14.319
4/5/2020,14:15:00,Decker Breach,0.66,1.253,6.24,100.8,10.31,0.11,235.1,0.55,11.21,14.314
4/5/2020,14:30:00,Decker Breach,0.97,1.194,6.28,99,10.13,0.11,234.6,0.57,11.07,14.312
4/5/2020,14:45:00,Decker Breach,0.79,1.132,6.37,99.3,10.16,0.11,232.4,0.57,11.02,14.298
4/5/2020,15:00:00,Decker Breach,0.84,1.063,6.34,99,10.13,0.11,230.5,0.62,11.4,14.289
4/5/2020,15:15:00,Decker Breach,0.95,1.006,6.43,96.7,9.91,0.11,228.6,0.59,12.14,14.241
4/5/2020,15:30:00,Decker Breach,0.76,0.955,6.62,95.1,9.75,0.11,227.7,0.63,16.49,14.195
4/5/2020,15:45:00,Decker Breach,0.69,0.901,6.62,93.5,9.6,0.11,227.7,0.55,13.74,14.15
4/5/2020,16:00:00,Decker Breach,0.87,0.85,6.83,91.5,9.41,0.11,227,0.59,13.99,14.084
4/5/2020,16:15:00,Decker Breach,0.65,0.804,7.03,89.4,9.2,0.11,226.4,0.58,17.58,14.009
4/5/2020,16:30:00,Decker Breach,0.65,0.755,7.04,86.8,8.96,0.11,226.2,0.59,18.23,13.93
4/5/2020,16:45:00,Decker Breach,0.65,0.712,7.46,85,8.78,0.11,226.1,0.6,18.17,13.864
4/5/2020,17:00:00,Decker Breach,0.68,0.672,7.06,82.7,8.56,0.11,226.2,0.64,19.55,13.792
4/5/2020,17:15:00,Decker Breach,0.86,0.637,7.22,81.6,8.46,0.11,225.8,0.66,18.21,13.701
4/5/2020,17:30:00,Decker Breach,1.33,0.595,7.54,80,8.31,0.11,225.6,1.49,22.25,13.583
4/5/2020,17:45:00,Decker Breach,1.2,0.554,7.84,78.6,8.18,0.11,226,0.86,27.09,13.474
4/5/2020,18:00:00,Decker Breach,3.14,0.52,8.06,77.4,8.08,0.11,226.1,0.98,27.27,13.405
4/5/2020,18:15:00,Decker Breach,1.04,0.487,8.23,76.5,7.99,0.11,225.9,0.77,26.4,13.342
4/5/2020,18:30:00,Decker Breach,1.4,0.457,7.92,75.3,7.88,0.11,226.6,0.94,24.91,13.285
4/5/2020,18:45:00,Decker Breach,3.37,0.429,8.21,74.3,7.79,0.11,226.2,1.6,25.64,13.231
4/5/2020,19:00:00,Decker Breach,4.41,0.404,8.21,73.4,7.7,0.11,225.7,1.66,300.9,13.177
4/5/2020,19:15:00,Decker Breach,1.44,0.377,8.18,72.3,7.59,0.11,225.5,0.84,50.72,13.116
4/5/2020,19:30:00,Decker Breach,8.33,0.356,10.03,71.4,7.51,0.11,226,2.17,220.26,13.046
4/5/2020,19:45:00,Decker Breach,96.3,0.329,8.21,70.5,7.43,0.11,226,13.13,38.76,12.975
4/5/2020,20:00:00,Decker Breach,2.68,0.315,8.55,69.6,7.35,0.11,225,1.09,32.18,12.903
4/5/2020,20:15:00,Decker Breach,2.85,0.302,6.67,68.8,7.28,0.11,226.2,1.15,60.49,12.827
4/5/2020,20:30:00,Decker Breach,4.29,0.3,9.42,68.1,7.21,0.11,225.2,1.57,28.28,12.755
4/5/2020,20:45:00,Decker Breach,4.12,0.303,9.73,67.4,7.15,0.11,224.3,1.24,27.49,12.678
4/5/2020,21:00:00,Decker Breach,8.42,0.317,9.81,66.6,7.08,0.11,224.1,9.65,24.54,12.606
4/5/2020,21:15:00,Decker Breach,77.06,0.349,8.99,65.8,7.01,0.11,224.2,11.4,26.89,12.537
4/5/2020,21:30:00,Decker Breach,0.78,0.402,10.52,65.3,6.95,0.11,224.3,0.67,18.48,12.466
4/5/2020,21:45:00,Decker Breach,0.71,0.476,10.77,64.9,6.92,0.11,224.1,0.63,15.37,12.398
4/5/2020,22:00:00,Decker Breach,0.72,0.569,11.02,64.3,6.88,0.11,224,0.66,22.9,12.34
4/5/2020,22:15:00,Decker Breach,0.73,0.663,11.46,64.1,6.86,0.11,224.2,0.67,14.95,12.29
4/5/2020,22:30:00,Decker Breach,0.86,0.746,11.58,63.6,6.81,0.11,223.8,0.65,13.47,12.251
4/5/2020,22:45:00,Decker Breach,1.8,0.817,11.28,63.1,6.76,0.11,224.1,0.8,16.21,12.231
4/5/2020,23:00:00,Decker Breach,2.46,0.879,11.22,60.9,6.53,0.11,224,1.09,16.68,12.249
4/5/2020,23:15:00,Decker Breach,1.31,0.934,10.36,60.7,6.48,0.11,224.4,0.7,19.51,12.337
4/5/2020,23:30:00,Decker Breach,1.27,0.986,9.18,62.1,6.6,0.11,224.5,0.7,18.42,12.646
4/5/2020,23:45:00,Decker Breach,0.74,1.029,9.23,67.1,7.07,0.11,224.5,0.66,13.92,12.961
4/6/2020,0:00:00,Decker Breach,4.43,1.072,8.38,73.8,7.7,0.11,224,1.29,15.62,13.384
4/6/2020,0:15:00,Decker Breach,0.67,1.112,8.08,77,8.01,0.11,223.7,0.58,11.16,13.554
4/6/2020,0:30:00,Decker Breach,0.7,1.144,7.23,80.2,8.32,0.11,223.3,0.61,9.15,13.669
4/6/2020,0:45:00,Decker Breach,0.71,1.171,6.94,81.3,8.43,0.11,224.2,0.61,12.55,13.735
4/6/2020,1:00:00,Decker Breach,0.62,1.195,6.59,82.6,8.55,0.11,223.6,0.58,8.74,13.787
4/6/2020,1:15:00,Decker Breach,0.61,1.217,6.78,82.4,8.53,0.11,223.7,0.59,10.1,13.766
4/6/2020,1:30:00,Decker Breach,0.62,1.237,6.66,82.1,8.51,0.11,223.2,0.6,9.44,13.708
4/6/2020,1:45:00,Decker Breach,0.61,1.251,6.55,82.1,8.5,0.11,225,0.6,8.97,13.758
4/6/2020,2:00:00,Decker Breach,0.56,1.262,6.58,81.1,8.4,0.11,224.9,0.6,11.9,13.703
4/6/2020,2:15:00,Decker Breach,0.53,1.271,6.73,80.1,8.31,0.11,223.7,0.57,11.24,13.663
4/6/2020,2:30:00,Decker Breach,0.54,1.272,6.86,79.1,8.22,0.11,224.9,0.62,11.74,13.607
4/6/2020,2:45:00,Decker Breach,0.59,1.264,6.97,77.8,8.09,0.11,225.6,0.62,11.64,13.554
4/6/2020,3:00:00,Decker Breach,0.69,1.244,7.03,76.8,8,0.11,225.1,0.62,11.08,13.51
4/6/2020,3:15:00,Decker Breach,0.86,1.211,7.09,75.7,7.89,0.11,225.6,0.65,12.04,13.482
4/6/2020,3:30:00,Decker Breach,1.18,1.164,7.61,62.2,6.56,0.11,225.5,0.79,10.73,12.952
4/6/2020,3:45:00,Decker Breach,3.11,1.111,7.92,74.5,7.79,0.11,225.3,0.97,9.16,13.347
4/6/2020,4:00:00,Decker Breach,52.12,1.052,6.88,74.5,7.8,0.11,224.8,7.05,9.19,13.247
4/6/2020,4:15:00,Decker Breach,2.96,0.993,6.91,74.2,7.8,0.11,225.4,2.16,1342.45,13.071
4/6/2020,4:30:00,Decker Breach,0.55,0.938,6.91,73.5,7.76,0.11,225.8,0.63,13.4,12.885
4/6/2020,4:45:00,Decker Breach,0.72,0.88,6.82,72.6,7.7,0.11,225.7,0.77,347.78,12.72
4/6/2020,5:00:00,Decker Breach,0.57,0.83,7.37,71.5,7.61,0.11,225.8,0.65,92.98,12.515
4/6/2020,5:15:00,Decker Breach,0.6,0.785,7.52,70.3,7.51,0.11,226.1,0.68,92.25,12.35
4/6/2020,5:30:00,Decker Breach,0.63,0.738,7.76,69.3,7.42,0.11,226.3,0.63,13.78,12.223
4/6/2020,5:45:00,Decker Breach,0.54,0.697,7.9,68.2,7.32,0.11,226.3,0.65,18.04,12.133
4/6/2020,6:00:00,Decker Breach,0.65,0.654,7.71,67.3,7.25,0.11,226.7,0.68,17.79,11.974
4/6/2020,6:15:00,Decker Breach,0.57,0.616,7.83,66.4,7.18,0.11,226.7,0.66,20.74,11.854
4/6/2020,6:30:00,Decker Breach,0.54,0.581,8.28,65.9,7.14,0.11,226.4,0.64,24.37,11.744
4/6/2020,6:45:00,Decker Breach,0.54,0.552,8.73,65.5,7.1,0.11,227.8,0.66,24.41,11.675
4/6/2020,7:00:00,Decker Breach,8.07,0.528,8.56,64.8,7.05,0.11,227.9,1.23,27.96,11.607
4/6/2020,7:15:00,Decker Breach,0.52,0.503,8.86,64.6,7.03,0.11,228.1,0.66,41.86,11.556
4/6/2020,7:30:00,Decker Breach,0.54,0.485,9.14,64.3,7.01,0.11,229.8,0.7,28.99,11.511
4/6/2020,7:45:00,Decker Breach,0.56,0.468,9.19,64,6.98,0.11,228.8,0.7,33,11.461
4/6/2020,8:00:00,Decker Breach,1.53,0.452,8.43,63.9,6.98,0.11,228.1,0.87,676.33,11.412
4/6/2020,8:15:00,Decker Breach,0.95,0.442,8.89,63.8,6.97,0.11,227.8,0.82,30.06,11.388
