datetimestamp,Baro_psi,Pressure_psi,Depth_ft,TempC,Chla_RFU,Chla_ugL,DO_mgL,SPC,Saln_psu,Turb_NTU
2/2/2022 15:00,766.654,2.269,5.83,9.6,,0.03,10.8,13907,8.0,
2/2/2022 16:00,766.2864,2.288,5.87,9.7,,0.03,10.6,14138,8.1,
2/2/2022 17:00,766.579,2.010,5.24,9.9,,0.03,11.0,14027,8.1,
2/2/2022 18:00,766.7065,1.505,4.08,9.9,,0.03,11.1,13391,7.7,
2/2/2022 19:00,766.9165,1.047,3.03,9.6,,0.05,11.0,12574,7.2,
2/2/2022 20:00,767.3965,0.700,2.24,9.3,,0.08,10.7,12319,7.0,
2/2/2022 21:00,767.8766,0.424,1.60,9.1,,0.15,10.5,12081,6.8,
2/2/2022 22:00,768.0865,0.227,1.15,8.9,,0.28,10.2,11890,6.7,
2/2/2022 23:00,768.2141,0.141,0.95,8.7,,0.27,9.9,11765,6.6,
2/3/2022 0:00,768.2141,0.103,0.86,8.6,,0.48,9.7,11706,6.6,
2/3/2022 1:00,767.9741,0.345,1.42,8.1,,0.37,9.9,11835,6.7,
2/3/2022 2:00,768.0791,1.095,3.14,8.2,,0.07,10.4,12803,7.3,
2/3/2022 3:00,768.1691,1.559,4.21,8.4,,0.03,10.3,13212,7.5,
2/3/2022 4:00,768.1241,1.825,4.81,8.2,,0.03,9.1,13440,7.7,
2/3/2022 5:00,767.824,1.957,5.11,8.1,,0.03,10.2,13709,7.8,
2/3/2022 6:00,768.4016,1.918,5.02,8.2,,0.03,8.1,13757,7.8,
2/3/2022 7:00,768.7841,1.624,4.35,8.2,,0.03,10.8,13454,7.7,
2/3/2022 8:00,769.3018,1.224,3.44,8.0,,0.03,10.7,13124,7.5,
2/3/2022 9:00,769.5042,0.860,2.60,7.9,,0.09,10.4,12638,7.2,
2/3/2022 10:00,769.8118,0.635,2.09,7.7,,0.05,10.0,12180,6.9,
2/3/2022 11:00,769.9017,0.620,2.05,7.8,,0.05,8.7,12066,6.8,
2/3/2022 12:00,770.0817,0.888,2.66,8.4,,0.03,9.4,12467,7.1,
2/3/2022 13:00,769.7742,1.393,3.82,8.9,,0.03,10.7,13362,7.6,
2/3/2022 14:00,769.2867,1.874,4.93,9.9,,0.03,10.7,12999,7.4,
2/3/2022 15:00,768.6566,2.158,5.58,10.9,,0.03,10.6,12806,7.3,
2/3/2022 16:00,768.4616,2.276,5.85,11.3,,0.03,10.6,12186,7.0,
2/3/2022 17:00,768.5217,2.230,5.75,11.9,,0.02,9.8,11443,6.5,
2/3/2022 18:00,768.5217,1.899,4.99,11.7,,0.02,10.7,11821,6.7,
2/3/2022 19:00,769.0692,1.394,3.83,10.9,,0.03,10.7,12557,7.2,
2/3/2022 20:00,769.1817,0.962,2.83,9.9,,0.08,10.4,12503,7.1,
2/3/2022 21:00,769.5042,0.626,2.06,9.5,,0.15,10.1,12343,7.0,
2/3/2022 22:00,769.9393,0.384,1.51,9.2,,0.27,9.9,12223,6.9,
2/3/2022 23:00,770.4418,0.204,1.10,9.0,,0.15,9.8,12116,6.9,
2/4/2022 0:00,770.9218,0.127,0.92,8.9,,0.38,9.5,12051,6.8,
2/4/2022 1:00,771.3644,0.148,0.97,8.7,,0.34,8.8,12009,6.8,
2/4/2022 2:00,771.5894,0.823,2.52,8.5,,0.28,9.8,12126,6.9,
2/4/2022 3:00,771.7319,1.386,3.81,9.0,,0.03,9.9,12312,7.0,
2/4/2022 4:00,772.2495,1.751,4.65,9.2,,0.02,9.0,12369,7.0,
2/4/2022 5:00,772.587,1.937,5.07,9.1,,0.03,9.5,12353,7.0,
2/4/2022 6:00,772.6094,1.984,5.18,9.1,,0.03,9.2,12158,6.9,
2/4/2022 7:00,773.1271,1.821,4.81,9.0,,0.03,10.5,12229,6.9,
2/4/2022 8:00,773.5471,1.455,3.97,8.8,,0.03,10.5,12423,7.0,
2/4/2022 9:00,774.1621,1.030,2.99,8.4,,0.03,10.2,12336,7.0,
2/4/2022 10:00,774.6496,0.736,2.32,8.1,,0.05,9.8,12213,6.9,
2/4/2022 11:00,774.7696,0.544,1.88,7.9,,0.23,9.6,12105,6.8,
2/4/2022 12:00,774.7621,0.506,1.79,8.0,,0.07,8.8,12065,6.8,
2/4/2022 13:00,774.1546,0.748,2.34,10.1,,0.03,10.1,11954,6.8,
2/4/2022 14:00,773.6671,1.230,3.45,11.6,,0.02,10.3,11839,6.7,
2/4/2022 15:00,773.277,1.681,4.49,11.5,,0.02,10.3,11907,6.8,
2/4/2022 16:00,773.0295,1.947,5.10,11.4,,0.03,10.3,11837,6.7,
2/4/2022 17:00,772.947,2.045,5.32,11.5,,0.03,10.4,11824,6.7,
2/4/2022 18:00,772.8495,1.931,5.06,11.4,,0.03,10.5,11788,6.7,
2/4/2022 19:00,772.7745,1.586,4.27,11.3,,0.03,10.8,11868,6.8,
2/4/2022 20:00,772.8945,1.119,3.20,11.3,,0.03,10.7,11909,6.8,
2/4/2022 21:00,772.7745,0.736,2.32,10.6,,0.03,10.2,11885,6.8,
2/4/2022 22:00,772.9395,0.455,1.67,10.0,,0.14,9.7,11869,6.7,
2/4/2022 23:00,772.7445,0.241,1.18,9.6,,0.27,9.4,11838,6.7,
2/5/2022 0:00,772.632,0.127,0.92,9.4,,0.34,9.3,11814,6.7,
2/5/2022 1:00,772.392,0.078,0.81,9.3,,0.27,8.7,11812,6.7,
2/5/2022 2:00,772.347,0.509,1.80,9.1,,0.03,10.1,11731,6.6,
2/5/2022 3:00,772.317,1.136,3.24,9.6,,0.03,10.4,11128,6.3,
2/5/2022 4:00,771.8295,1.584,4.26,9.5,,0.03,8.5,11402,6.4,
2/5/2022 5:00,771.5219,1.854,4.88,9.4,,0.03,9.6,11462,6.5,
2/5/2022 6:00,771.2519,1.993,5.20,9.7,,0.02,9.9,11384,6.4,
2/5/2022 7:00,771.2294,1.956,5.12,9.7,,0.03,8.5,11328,6.4,
2/5/2022 8:00,771.3269,1.758,4.66,9.7,,0.03,10.5,11294,6.4,
2/5/2022 9:00,771.5444,1.355,3.74,9.5,,0.03,10.6,11271,6.4,
2/5/2022 10:00,771.7544,0.981,2.88,9.4,,0.03,10.3,11258,6.4,
2/5/2022 11:00,771.7844,0.703,2.24,9.1,,0.03,9.9,11396,6.4,
2/5/2022 12:00,771.4619,0.550,1.89,9.0,,0.03,9.4,11521,6.5,
2/5/2022 13:00,770.6593,0.515,1.81,9.1,,0.03,8.5,11551,6.5,
2/5/2022 14:00,769.7892,0.787,2.43,10.7,,0.03,9.1,11330,6.4,
2/5/2022 15:00,769.0917,1.211,3.41,11.8,,0.02,10.1,10841,6.1,
2/5/2022 16:00,768.8666,1.595,4.29,12.3,,0.02,9.8,10801,6.1,
2/5/2022 17:00,768.8366,1.843,4.86,12.8,,0.02,10.2,10580,6.0,
2/5/2022 18:00,768.6491,1.892,4.97,12.7,,0.02,8.6,10453,5.9,
2/5/2022 19:00,768.5891,1.788,4.74,12.6,,0.03,9.8,10483,5.9,
2/5/2022 20:00,768.6641,1.467,4.00,12.3,,0.03,10.6,10659,6.0,
2/5/2022 21:00,768.7317,1.068,3.08,12.1,,0.02,10.4,10891,6.2,
2/5/2022 22:00,768.8366,0.744,2.33,11.5,,0.03,9.7,11211,6.4,
2/5/2022 23:00,769.2042,0.477,1.72,10.4,,0.23,9.2,11498,6.5,
2/6/2022 0:00,769.1517,0.285,1.28,9.9,,0.39,8.7,11615,6.6,
2/6/2022 1:00,769.3692,0.194,1.07,9.8,,0.31,7.9,11633,6.6,
2/6/2022 2:00,769.5493,0.424,1.60,9.5,,0.40,7.9,11589,6.6,
2/6/2022 3:00,769.5117,0.935,2.77,10.3,,0.03,10.1,10432,5.9,
2/6/2022 4:00,769.6392,1.428,3.91,10.5,,0.03,10.3,10266,5.8,
2/6/2022 5:00,769.4517,1.793,4.75,10.5,,0.03,9.7,10118,5.7,
2/6/2022 6:00,769.7142,2.004,5.23,10.7,,0.03,9.8,10162,5.7,
2/6/2022 7:00,769.9468,2.067,5.38,10.7,,0.02,9.7,10144,5.7,
2/6/2022 8:00,770.5768,1.975,5.17,10.6,,0.03,9.9,10105,5.7,
2/6/2022 9:00,771.0344,1.673,4.47,10.5,,0.03,10.5,10112,5.7,
2/6/2022 10:00,771.1993,1.248,3.49,10.3,,0.03,10.4,10189,5.7,
2/6/2022 11:00,771.1918,0.929,2.76,10.0,,0.03,10.1,10412,5.9,
2/6/2022 12:00,771.0193,0.689,2.21,9.6,,0.04,9.4,10753,6.1,
2/6/2022 13:00,770.2993,0.539,1.87,9.7,,0.08,9.1,10926,6.2,
2/6/2022 14:00,769.4292,0.481,1.73,9.9,,0.05,7.6,11004,6.2,
2/6/2022 15:00,768.5591,0.690,2.21,11.4,,0.03,8.1,10766,6.1,
2/6/2022 16:00,768.3342,1.042,3.02,13.2,,0.02,9.4,10292,5.8,
2/6/2022 17:00,767.9291,1.365,3.77,13.3,,0.02,8.4,10210,5.8,
2/6/2022 18:00,767.9366,1.586,4.27,13.3,,0.02,8.6,10160,5.7,
2/6/2022 19:00,768.0717,1.636,4.39,13.4,,0.02,2.6,10163,5.7,
2/6/2022 20:00,768.4841,1.544,4.18,13.3,,0.10,10.2,10161,5.7,
2/6/2022 21:00,768.6566,1.299,3.61,13.7,,0.03,10.3,10221,5.8,
2/6/2022 22:00,769.0767,1.007,2.94,13.1,,0.05,10.0,10398,5.9,
2/6/2022 23:00,769.4142,0.731,2.31,12.1,,0.27,9.3,10678,6.0,
2/7/2022 0:00,769.9917,0.516,1.81,11.2,,0.48,9.1,10926,6.2,
2/7/2022 1:00,770.5168,0.420,1.59,10.8,,0.46,6.6,11053,6.3,
2/7/2022 2:00,770.8019,0.478,1.73,10.7,,0.10,6.2,11081,6.3,
2/7/2022 3:00,770.8993,0.796,2.46,12.3,,0.03,9.6,10068,5.7,
2/7/2022 4:00,770.9068,1.236,3.47,12.0,,0.03,10.2,9718,5.5,
2/7/2022 5:00,770.9293,1.606,4.32,11.8,,0.02,9.4,9640,5.4,
2/7/2022 6:00,771.0943,1.892,4.98,11.7,,0.03,9.6,9564,5.4,
2/7/2022 7:00,771.2594,2.041,5.32,11.5,,0.03,10.0,9540,5.3,
2/7/2022 8:00,771.6044,2.055,5.35,11.4,,0.03,9.6,9643,5.4,
2/7/2022 9:00,772.2645,1.886,4.96,11.4,,0.06,10.4,9690,5.4,
2/7/2022 10:00,772.4595,1.522,4.12,11.4,,0.03,10.5,9654,5.4,
2/7/2022 11:00,772.6695,1.142,3.25,11.4,,0.03,10.3,9709,5.4,
2/7/2022 12:00,772.6019,0.826,2.53,11.1,,0.06,9.7,10102,5.7,
2/7/2022 13:00,772.0244,0.594,1.99,10.9,,0.07,9.5,10496,5.9,
2/7/2022 14:00,771.1318,0.408,1.56,11.0,,0.33,9.2,10701,6.0,
2/7/2022 15:00,770.4643,0.333,1.39,11.3,,0.14,8.4,10787,6.1,
2/7/2022 16:00,770.0143,0.448,1.66,11.8,,0.25,7.7,10785,6.1,
2/7/2022 17:00,769.6693,0.756,2.37,15.9,,0.03,10.1,9619,5.4,
2/7/2022 18:00,769.3091,1.092,3.14,15.4,,0.03,10.1,9484,5.4,
2/7/2022 19:00,769.4292,1.319,3.66,14.3,,0.03,8.5,9536,5.4,
2/7/2022 20:00,769.9318,1.431,3.92,13.9,,0.02,2.3,9564,5.4,
2/7/2022 21:00,770.0742,1.382,3.81,13.7,,0.70,10.0,9526,5.4,
2/7/2022 22:00,770.4568,1.249,3.50,14.1,,1.05,11.1,9478,5.3,
2/7/2022 23:00,770.6818,1.032,3.00,14.2,,0.57,10.4,9759,5.5,
2/8/2022 0:00,770.7719,0.827,2.53,13.6,,0.87,9.9,10028,5.7,
2/8/2022 1:00,770.8543,0.689,2.21,13.3,,0.24,9.4,10100,5.7,
2/8/2022 2:00,770.6593,0.717,2.28,13.0,,0.03,3.5,10338,5.9,
2/8/2022 3:00,770.6293,0.844,2.57,12.3,,0.07,7.7,10107,5.7,
2/8/2022 4:00,770.3368,1.135,3.24,12.2,,0.03,9.2,9849,5.5,
2/8/2022 5:00,769.9843,1.500,4.08,12.1,,0.03,9.7,9733,5.5,
2/8/2022 6:00,770.0218,1.780,4.72,12.2,,0.03,9.9,9705,5.5,
2/8/2022 7:00,769.6917,1.958,5.13,12.2,,0.03,10.0,9646,5.4,
2/8/2022 8:00,769.9617,2.073,5.39,11.8,,0.27,10.3,9762,5.5,
2/8/2022 9:00,770.6218,2.042,5.32,11.8,,0.03,9.5,9756,5.5,
2/8/2022 10:00,770.9819,1.824,4.82,11.7,,0.53,10.9,9680,5.4,
2/8/2022 11:00,771.0718,1.486,4.04,11.9,,0.66,10.9,9649,5.4,
2/8/2022 12:00,770.8318,1.118,3.20,12.1,,0.84,10.6,9730,5.5,
2/8/2022 13:00,770.0143,0.834,2.54,12.0,,0.88,10.0,10089,5.7,
2/8/2022 14:00,768.9567,0.592,1.99,12.1,,0.73,9.3,10351,5.8,
2/8/2022 15:00,768.4766,0.390,1.52,12.3,,1.07,9.4,10536,6.0,
2/8/2022 16:00,768.0717,0.259,1.22,12.5,,0.97,8.2,10645,6.0,
2/8/2022 17:00,767.9141,0.329,1.38,12.7,,0.39,4.3,10659,6.0,
2/8/2022 18:00,767.7566,0.610,2.03,15.0,,0.42,9.3,10127,5.7,
2/8/2022 19:00,767.9141,0.934,2.77,15.0,,0.26,10.1,9913,5.6,
2/8/2022 20:00,768.0791,1.210,3.41,14.6,,0.21,9.3,9861,5.6,
2/8/2022 21:00,768.1467,1.366,3.77,14.5,,0.03,6.3,9897,5.6,
2/8/2022 22:00,768.4316,1.395,3.84,14.4,,0.15,1.2,9918,5.6,
2/8/2022 23:00,768.7992,1.342,3.71,14.3,,0.52,8.3,9876,5.6,
2/9/2022 0:00,769.0017,1.211,3.41,14.3,,0.78,10.6,9870,5.6,
2/9/2022 1:00,769.1143,1.053,3.05,14.5,,0.53,10.5,9903,5.6,
2/9/2022 2:00,768.9792,0.944,2.80,14.3,,0.58,8.5,10038,5.7,
2/9/2022 3:00,768.9492,0.965,2.85,14.2,,0.03,6.0,10058,5.7,
2/9/2022 4:00,768.9117,1.119,3.20,13.6,,0.11,7.3,9962,5.6,
2/9/2022 5:00,768.8067,1.361,3.76,13.2,,0.15,9.1,9886,5.6,
2/9/2022 6:00,768.8516,1.642,4.40,13.0,,0.34,9.9,9877,5.6,
2/9/2022 7:00,768.8741,1.863,4.91,12.9,,0.22,9.9,9885,5.6,
2/9/2022 8:00,769.1068,1.985,5.19,12.8,,0.11,9.7,9914,5.6,
2/9/2022 9:00,769.2267,2.049,5.34,12.8,,0.09,10.1,9925,5.6,
2/9/2022 10:00,769.3392,1.991,5.20,12.8,,0.40,9.2,9903,5.6,
2/9/2022 11:00,769.1667,1.773,4.70,12.8,,0.80,11.2,9878,5.6,
2/9/2022 12:00,769.1143,1.439,3.94,12.9,,1.01,11.3,9865,5.6,
2/9/2022 13:00,768.2966,1.117,3.20,13.1,,0.93,11.1,9900,5.6,
2/9/2022 14:00,767.4641,0.837,2.55,13.2,,1.14,10.5,10184,5.8,
2/9/2022 15:00,766.7891,0.577,1.95,13.0,,1.37,9.9,10466,5.9,
2/9/2022 16:00,766.5265,0.352,1.44,12.9,,1.60,9.8,10630,6.0,
2/9/2022 17:00,766.3615,0.206,1.10,13.0,,1.72,9.8,10727,6.1,
2/9/2022 18:00,766.0915,0.185,1.05,13.0,,1.60,7.2,10778,6.1,
2/9/2022 19:00,766.0014,0.445,1.65,14.8,,0.94,11.7,10029,5.7,
2/9/2022 20:00,766.1589,0.787,2.44,14.4,,1.00,11.9,9954,5.6,
2/9/2022 21:00,766.129,1.145,3.26,14.3,,0.74,12.2,9791,5.5,
2/9/2022 22:00,766.4515,1.381,3.80,14.2,,0.61,10.8,9756,5.5,
2/9/2022 23:00,766.6315,1.481,4.03,14.1,,0.19,4.2,9832,5.6,
2/10/2022 0:00,766.7365,1.490,4.05,14.0,,0.61,2.8,9895,5.6,
2/10/2022 1:00,766.819,1.418,3.89,13.8,,0.98,11.4,9844,5.6,
2/10/2022 2:00,766.6915,1.296,3.61,13.8,,0.96,10.6,9851,5.6,
2/10/2022 3:00,766.8415,1.167,3.31,13.8,,1.04,10.3,9847,5.6,
2/10/2022 4:00,766.7891,1.162,3.30,13.8,,0.49,5.5,9867,5.6,
2/10/2022 5:00,766.7665,1.273,3.55,13.5,,0.30,7.5,9817,5.5,
2/10/2022 6:00,766.7815,1.502,4.08,13.3,,0.53,9.6,9830,5.5,
2/10/2022 7:00,767.0815,1.752,4.66,13.1,,0.65,10.3,9847,5.6,
2/10/2022 8:00,767.4041,1.977,5.17,12.9,,0.77,10.6,9847,5.6,
2/10/2022 9:00,767.7415,2.113,5.48,12.9,,0.64,11.2,9834,5.5,
2/10/2022 10:00,767.8016,2.137,5.54,13.0,,0.62,10.9,9861,5.6,
2/10/2022 11:00,767.8766,2.028,5.29,13.1,,0.80,11.0,9835,5.5,
2/10/2022 12:00,767.8616,1.781,4.72,13.2,,0.99,12.1,9808,5.5,
2/10/2022 13:00,767.2241,1.442,3.94,13.4,,1.09,12.0,9796,5.5,
2/10/2022 14:00,766.5415,1.103,3.16,13.7,,1.32,11.8,9966,5.6,
2/10/2022 15:00,765.9489,0.825,2.52,13.8,,1.48,11.3,10194,5.8,
2/10/2022 16:00,765.5664,0.561,1.92,13.9,,1.64,11.0,10349,5.9,
2/10/2022 17:00,765.5364,0.322,1.37,14.1,,1.96,11.0,10491,6.0,
2/10/2022 18:00,765.2289,0.179,1.04,14.1,,2.31,10.8,10580,6.0,
2/10/2022 19:00,765.3264,0.126,0.92,14.0,,1.96,9.6,10627,6.0,
2/10/2022 20:00,765.934,0.390,1.53,14.4,,1.43,10.1,10291,5.8,
2/10/2022 21:00,765.9114,0.825,2.52,14.9,,1.01,11.1,10046,5.7,
2/10/2022 22:00,765.7089,1.206,3.40,14.6,,1.21,11.0,10003,5.7,
2/10/2022 23:00,765.5439,1.475,4.02,14.5,,1.07,9.9,9973,5.6,
2/11/2022 0:00,765.4389,1.613,4.34,14.5,,0.70,4.7,9994,5.7,
2/11/2022 1:00,765.4014,1.645,4.41,14.3,,0.79,1.2,10022,5.7,
2/11/2022 2:00,765.1989,1.580,4.26,14.2,,1.34,10.0,9991,5.7,
2/11/2022 3:00,765.3189,1.437,3.93,14.2,,1.08,10.9,9982,5.6,
2/11/2022 4:00,765.0789,1.296,3.61,14.2,,1.09,10.6,10000,5.7,
2/11/2022 5:00,765.0489,1.233,3.46,14.2,,0.96,9.3,10017,5.7,
2/11/2022 6:00,765.0789,1.319,3.66,14.0,,0.73,2.2,10035,5.7,
2/11/2022 7:00,765.4389,1.539,4.17,13.5,,0.78,8.6,9987,5.6,
2/11/2022 8:00,765.739,1.798,4.76,13.4,,0.79,9.8,9982,5.6,
2/11/2022 9:00,765.9189,2.036,5.31,13.3,,0.81,10.8,9950,5.6,
2/11/2022 10:00,766.369,2.184,5.65,13.2,,0.80,10.9,9936,5.6,
2/11/2022 11:00,766.264,2.211,5.71,13.2,,0.58,10.7,9878,5.6,
2/11/2022 12:00,766.1964,2.084,5.42,13.4,,1.06,11.4,9828,5.5,
2/11/2022 13:00,765.3489,1.815,4.80,13.9,,1.15,11.8,9916,5.6,
2/11/2022 14:00,764.6964,1.429,3.91,14.3,,1.25,11.9,9968,5.6,
2/11/2022 15:00,764.2163,1.087,3.13,14.6,,1.44,11.6,10142,5.7,
2/11/2022 16:00,763.9538,0.781,2.42,14.7,,1.41,11.0,10300,5.8,
2/11/2022 17:00,763.6312,0.518,1.82,14.9,,1.54,10.9,10379,5.9,
2/11/2022 18:00,763.5412,0.296,1.31,14.9,,1.80,10.3,10460,5.9,
2/11/2022 19:00,763.4063,0.163,1.00,14.9,,1.89,10.4,10517,6.0,
2/11/2022 20:00,763.8862,0.117,0.90,14.8,,1.79,9.5,10558,6.0,
2/11/2022 21:00,764.0438,0.489,1.75,15.0,,1.30,11.2,10156,5.8,
2/11/2022 22:00,764.1863,0.973,2.87,15.1,,1.55,10.5,10184,5.8,
2/11/2022 23:00,764.4188,1.367,3.77,15.0,,1.31,9.9,10186,5.8,
2/12/2022 0:00,764.5688,1.628,4.37,14.9,,1.26,9.5,10111,5.7,
2/12/2022 1:00,764.8914,1.737,4.62,14.9,,1.17,6.1,10079,5.7,
2/12/2022 2:00,765.0188,1.764,4.68,14.9,,1.18,1.2,10087,5.7,
2/12/2022 3:00,765.1163,1.657,4.44,14.8,,1.44,9.8,10033,5.7,
2/12/2022 4:00,765.2139,1.466,4.00,14.7,,1.48,10.3,10058,5.7,
2/12/2022 5:00,765.1614,1.268,3.54,14.6,,1.30,10.2,10096,5.7,
2/12/2022 6:00,765.4464,1.194,3.37,14.5,,1.14,9.0,10107,5.7,
2/12/2022 7:00,765.6564,1.271,3.55,14.4,,1.05,2.5,10118,5.7,
2/12/2022 8:00,766.0464,1.522,4.12,12.9,,0.38,4.0,10987,6.2,
2/12/2022 9:00,766.7065,1.818,4.81,12.5,,0.57,9.0,10684,6.1,
2/12/2022 10:00,767.329,2.078,5.40,12.3,,0.64,9.3,10736,6.1,
2/12/2022 11:00,767.5765,2.222,5.73,12.5,,0.53,10.3,10688,6.1,
2/12/2022 12:00,767.5165,2.234,5.76,12.8,,0.49,9.8,10735,6.1,
2/12/2022 13:00,767.329,2.073,5.39,13.0,,0.85,10.9,10770,6.1,
2/12/2022 14:00,766.639,1.725,4.59,13.4,,0.82,10.9,10817,6.1,
2/12/2022 15:00,766.0614,1.316,3.65,14.3,,0.97,10.9,10718,6.1,
2/12/2022 16:00,765.9189,0.964,2.84,15.0,,1.21,10.9,10573,6.0,
2/12/2022 17:00,765.7014,0.664,2.15,15.1,,1.36,10.7,10575,6.0,
2/12/2022 18:00,765.8364,0.418,1.59,15.2,,1.53,10.3,10578,6.0,
2/12/2022 19:00,766.114,0.223,1.14,15.1,,1.76,9.9,10600,6.0,
2/12/2022 20:00,766.489,0.129,0.93,15.1,,1.80,9.3,10631,6.1,
2/12/2022 21:00,766.894,0.123,0.91,15.0,,1.29,8.7,10661,6.1,
2/12/2022 22:00,767.3815,0.600,2.01,13.9,,1.14,8.0,10928,6.2,
2/12/2022 23:00,767.5616,1.103,3.16,13.5,,0.76,8.0,11280,6.4,
2/13/2022 0:00,767.7715,1.475,4.02,13.4,,0.68,8.3,11287,6.4,
2/13/2022 1:00,767.9141,1.693,4.52,13.4,,0.71,8.0,11243,6.4,
2/13/2022 2:00,768.0491,1.780,4.72,13.2,,0.59,1.5,11421,6.5,
2/13/2022 3:00,768.1316,1.750,4.65,13.2,,0.69,1.9,11470,6.5,
2/13/2022 4:00,768.0491,1.578,4.25,13.1,,1.00,9.5,11243,6.4,
2/13/2022 5:00,768.0341,1.340,3.71,13.1,,0.88,9.4,11150,6.3,
2/13/2022 6:00,768.0791,1.149,3.27,13.0,,0.73,8.4,11200,6.4,
2/13/2022 7:00,768.3791,1.111,3.18,13.0,,0.51,6.7,11210,6.4,
2/13/2022 8:00,768.7541,1.271,3.55,12.7,,0.63,2.5,11301,6.4,
2/13/2022 9:00,769.2717,1.575,4.24,12.4,,0.35,3.8,11710,6.7,
2/13/2022 10:00,769.6242,1.914,5.02,12.4,,0.59,8.5,11637,6.6,
2/13/2022 11:00,769.8342,2.157,5.58,12.6,,0.86,8.4,11687,6.7,
2/13/2022 12:00,769.9468,2.277,5.86,12.8,,0.90,9.8,11832,6.8,
2/13/2022 13:00,769.3992,2.265,5.83,12.9,,0.61,6.3,12008,6.9,
2/13/2022 14:00,768.5891,2.043,5.32,13.4,,0.96,10.7,11965,6.9,
2/13/2022 15:00,767.8016,1.640,4.40,13.8,,0.99,10.7,11795,6.8,
2/13/2022 16:00,767.4416,1.213,3.42,14.6,,0.96,10.6,11496,6.6,
2/13/2022 17:00,767.1641,0.866,2.62,14.7,,1.11,10.3,11343,6.5,
2/13/2022 18:00,766.879,0.585,1.97,14.8,,1.24,9.9,11277,6.4,
2/13/2022 19:00,766.639,0.348,1.43,14.7,,1.44,9.7,11222,6.4,
2/13/2022 20:00,766.699,0.188,1.06,14.6,,1.43,9.0,11192,6.4,
2/13/2022 21:00,766.8715,0.115,0.89,14.6,,1.33,8.9,11185,6.4,
2/13/2022 22:00,767.134,0.221,1.14,14.5,,1.22,6.7,11192,6.4,
2/13/2022 23:00,767.1565,0.839,2.56,13.5,,1.00,7.8,11456,6.5,
2/14/2022 0:00,767.059,1.340,3.71,13.4,,1.06,7.0,11580,6.6,
2/14/2022 1:00,767.119,1.647,4.41,13.3,,0.59,4.7,11686,6.7,
2/14/2022 2:00,766.849,1.837,4.85,12.8,,0.43,6.5,11754,6.7,
2/14/2022 3:00,766.7215,1.870,4.92,12.5,,0.27,2.9,11885,6.8,
2/14/2022 4:00,766.624,1.778,4.71,12.6,,0.37,9.4,11766,6.7,
2/14/2022 5:00,766.3015,1.548,4.18,12.8,,0.50,9.8,11698,6.7,
2/14/2022 6:00,766.0389,1.293,3.60,13.0,,0.86,9.5,11647,6.7,
2/14/2022 7:00,766.204,1.097,3.15,12.9,,0.87,9.2,11614,6.6,
2/14/2022 8:00,765.9865,1.146,3.26,12.4,,0.43,3.3,11827,6.8,
2/14/2022 9:00,766.3389,1.408,3.86,11.2,,0.26,6.2,12194,7.0,
2/14/2022 10:00,766.6165,1.778,4.71,11.5,,0.28,4.5,12015,6.9,
2/14/2022 11:00,766.489,2.123,5.50,11.4,,0.33,4.5,12045,6.9,
2/14/2022 12:00,766.279,2.331,5.98,11.6,,0.29,4.9,12529,7.2,
2/14/2022 13:00,765.3414,2.424,6.19,11.9,,0.24,5.2,12457,7.1,
2/14/2022 14:00,764.3138,2.373,6.08,12.1,,0.33,7.9,11977,6.8,
2/14/2022 15:00,763.6987,2.124,5.50,12.6,,0.45,10.3,12407,7.1,
2/14/2022 16:00,762.7462,1.722,4.58,12.9,,0.35,10.5,12374,7.1,
2/14/2022 17:00,762.6036,1.313,3.64,13.2,,0.59,10.5,12092,6.9,
2/14/2022 18:00,762.2961,0.944,2.79,13.1,,0.82,10.2,11931,6.8,
2/14/2022 19:00,761.8536,0.726,2.29,13.1,,1.07,9.9,11806,6.7,
2/14/2022 20:00,761.8611,0.585,1.97,13.0,,1.21,9.6,11736,6.7,
2/14/2022 21:00,761.8911,0.421,1.60,12.8,,1.21,9.3,11673,6.7,
2/14/2022 22:00,761.4561,0.440,1.64,12.6,,0.80,7.9,11663,6.7,
2/14/2022 23:00,761.9286,0.775,2.41,11.0,,0.66,6.0,11630,6.6,
2/15/2022 0:00,761.9661,1.307,3.63,11.3,,0.93,6.1,11678,6.6,
2/15/2022 1:00,762.0711,1.653,4.42,11.2,,0.90,7.2,11667,6.6,
2/15/2022 2:00,762.0561,1.851,4.88,11.2,,0.90,3.6,11686,6.6,
2/15/2022 3:00,762.0861,1.944,5.09,11.3,,0.88,3.8,11874,6.8,
2/15/2022 4:00,762.0186,1.937,5.07,11.2,,1.01,3.0,11928,6.8,
2/15/2022 5:00,762.1236,1.683,4.49,11.0,,1.37,9.5,11788,6.7,
2/15/2022 6:00,762.1312,1.380,3.80,10.7,,1.50,9.6,11690,6.6,
2/15/2022 7:00,761.6885,1.118,3.19,10.6,,1.34,9.7,11686,6.6,
2/15/2022 8:00,761.8086,0.996,2.91,10.5,,1.33,9.0,11688,6.6,
2/15/2022 9:00,762.1011,1.133,3.23,9.9,,0.92,3.0,11952,6.8,
2/15/2022 10:00,762.6862,1.440,3.93,9.8,,0.62,3.4,12707,7.2,
2/15/2022 11:00,762.6262,1.814,4.79,10.3,,0.50,5.5,12876,7.4,
2/15/2022 12:00,762.3187,2.112,5.47,10.9,,0.38,5.9,12820,7.3,
