datetimestamp,Baro_psi,TempC,Chla_RFU,Chla_ugL,ChlaC_ugL,DO_mgL,SPC,Saln_psu,Turb_NTU
9/12/2020 11:00,759.2495,19.02563,,9.180682,9.180682,6.935718,20534.5,12.3997,1.081161
9/12/2020 12:00,759.2495,19.26385,,9.812811,9.812811,7.240679,20545.92,12.41053,0.7059481
9/12/2020 13:00,759.2495,19.23939,,10.61429,10.61429,7.314079,20546.2,12.41038,1.355356
9/12/2020 14:00,759.2495,19.70627,,9.17599,9.17599,7.886395,20545.44,12.4161,0.7060024
9/12/2020 15:00,759.2495,19.75454,,9.021251,9.021251,7.337614,20567.33,12.43113,0.4464726
9/12/2020 16:00,759.2495,19.76271,,8.83873,8.83873,6.784642,20613.51,12.46162,0.6910668
9/12/2020 17:00,759.2495,19.59431,,10.64282,10.64282,7.286218,20569.9,12.43073,0.4160119
9/12/2020 18:00,759.2495,19.69073,,11.25382,11.25382,8.210922,20570.88,12.43264,0.9585108
9/12/2020 19:00,759.2495,19.80031,,12.01357,12.01357,7.557644,20575.77,12.43727,0.5470226
9/12/2020 20:00,759.2495,19.79274,,8.866559,8.866559,7.537884,20566.23,12.4309,0.6974252
9/12/2020 21:00,759.2495,19.86664,,10.37287,10.37287,6.767871,20565.32,12.43124,0.6348655
9/12/2020 22:00,759.2495,19.98858,,10.14135,10.14135,7.931116,20564.99,12.43255,0.5415433
9/12/2020 23:00,759.2495,21.36773,,11.79582,11.79582,7.595618,20754.94,12.57339,0.9885633
9/13/2020 0:00,759.2495,21.05426,,9.963538,9.963538,6.279349,20577.76,12.45325,1.434191
9/13/2020 1:00,759.2495,20.27332,,11.66889,11.66889,7.634548,19853.9,11.96872,1.679299
9/13/2020 2:00,759.2495,20.13029,,10.22478,10.22478,7.582128,19913.82,12.00638,1.287006
9/13/2020 3:00,759.2495,19.99883,,11.30811,11.30811,7.582908,20051.88,12.09542,0.9298053
9/13/2020 4:00,759.2495,19.8368,,10.84779,10.84779,7.587466,20096.32,12.12263,0.9933128
9/13/2020 5:00,759.2495,19.70061,,10.42564,10.42564,7.562033,20146.2,12.15368,1.450001
9/13/2020 6:00,759.2495,19.51401,,10.71971,10.71971,7.641604,20182.88,12.17537,4.881319
9/13/2020 7:00,759.2495,19.39576,,11.37367,11.37367,7.37923,20186.74,12.17636,0.923487
9/13/2020 8:00,759.2495,19.22378,,11.20461,11.20461,7.395248,20231.32,12.20333,1.922643
9/13/2020 9:00,759.2495,19.16651,,12.35142,12.35142,7.466432,20255.37,12.21834,1.026972
9/13/2020 10:00,759.2495,19.15182,,12.93732,12.93732,7.440272,20224.74,12.19804,1.20426
9/13/2020 11:00,759.2495,19.21599,,12.35014,12.35014,7.537921,20241.99,12.21023,1.038815
9/13/2020 12:00,759.2495,19.42445,,12.91268,12.91268,7.708495,20331.86,12.27202,1.537825
9/13/2020 13:00,759.2495,19.67633,,12.06308,12.06308,7.894967,20372.38,12.30192,0.854914
9/13/2020 14:00,759.2495,19.92718,,12.74227,12.74227,8.235155,20388.58,12.31574,0.9373415
9/13/2020 15:00,759.2495,20.29092,,13.24545,13.24545,8.919544,20461.51,12.36811,0.8032625
9/13/2020 16:00,759.2495,20.42611,,13.60337,13.60337,8.961876,20442.64,12.35728,2.213036
9/13/2020 17:00,759.2495,20.53121,,15.85588,15.85588,9.359447,20440.46,12.35705,1.790746
9/13/2020 18:00,759.2495,20.4924,,16.43526,16.43526,9.267284,20432.44,12.35133,1.580896
9/13/2020 19:00,759.2495,20.44665,,17.0064,17.0064,9.13972,20423.28,12.34477,1.218831
9/13/2020 20:00,759.2495,20.33381,,17.87849,17.87849,9.156693,20423.85,12.34384,3.682206
9/13/2020 21:00,759.2495,20.00711,,14.89624,14.89624,8.89692,20451.35,12.358,1.399079
9/13/2020 22:00,759.2495,19.77646,,15.91017,15.91017,8.642932,20455.06,12.35756,1.613481
9/13/2020 23:00,759.2495,19.70592,,16.18318,16.18318,8.311662,20023.02,12.07291,1.217615
9/14/2020 0:00,759.2495,19.6048,,18.22809,18.22809,8.170474,19913.49,11.99981,1.938457
9/14/2020 1:00,759.2495,19.38804,,18.16115,18.16115,7.892531,19571.71,11.77329,3.070129
9/14/2020 2:00,759.2495,19.23807,,17.48402,17.48402,7.828441,19619.55,11.80267,3.346517
9/14/2020 3:00,759.2495,19.09944,,18.0443,18.0443,7.748333,19710.68,11.86048,3.949635
9/14/2020 4:00,759.2495,18.9631,,16.08575,16.08575,7.711432,19741.59,11.87888,5.012891
9/14/2020 5:00,759.2495,18.81981,,17.08257,17.08257,7.678567,19774.11,11.89821,2.438305
9/14/2020 6:00,759.2495,18.65581,,16.8151,16.8151,7.665779,19819.7,11.92574,2.91429
9/14/2020 7:00,759.2495,18.4758,,16.10793,16.10793,7.502533,19786.71,11.90159,1.489182
9/14/2020 8:00,759.2495,18.3443,,15.93897,15.93897,7.463528,19816.16,11.91893,1.936296
9/14/2020 9:00,759.2495,18.25762,,16.10203,16.10203,7.473959,19854.7,11.94285,1.637257
9/14/2020 10:00,759.2495,18.25645,,15.7515,15.7515,7.652815,19865.58,11.94995,1.739869
9/14/2020 11:00,759.2495,18.3696,,14.48632,14.48632,7.909839,19883.56,11.96339,1.554045
9/14/2020 12:00,759.2495,18.71853,,13.95659,13.95659,8.167225,20015.54,12.05484,1.360536
9/14/2020 13:00,759.2495,19.02602,,14.65106,14.65106,8.61086,20069.85,12.09473,3.454651
9/14/2020 14:00,759.2495,19.54208,,14.24114,14.24114,9.091547,20184.12,12.17655,1.175006
9/14/2020 15:00,759.2495,19.69214,,15.24154,15.24154,9.296911,20085.95,12.11403,1.157413
9/14/2020 16:00,759.2495,19.96705,,16.82759,16.82759,9.570481,20075.89,12.1108,2.726393
9/14/2020 17:00,759.2495,20.30439,,20.1048,20.1048,9.897266,20152.1,12.16483,1.375921
9/14/2020 18:00,759.2495,20.32062,,15.73509,15.73509,9.820653,20150.08,12.16368,1.088006
9/14/2020 19:00,759.2495,20.22171,,13.70621,13.70621,9.565472,20149.81,12.16236,0.9778871
9/14/2020 20:00,759.2495,20.12104,,15.0058,15.0058,9.81257,20139.15,12.15418,0.9097459
9/14/2020 21:00,759.2495,19.9193,,13.98901,13.98901,9.680926,20137.75,12.15084,1.256228
9/14/2020 22:00,759.2495,19.80904,,14.38156,14.38156,9.628672,20134.54,12.14737,2.713255
9/14/2020 23:00,759.2495,19.59659,,14.37863,14.37863,9.481529,20148.14,12.15363,0.8232084
9/15/2020 0:00,759.2495,19.39007,,16.23868,16.23868,8.809258,19866.92,11.96657,1.097169
9/15/2020 1:00,759.2495,19.34158,,16.49751,16.49751,8.84076,19436.27,11.68415,1.568929
9/15/2020 2:00,759.2495,19.13612,,17.68154,17.68154,8.488709,19237.04,11.55143,4.360584
9/15/2020 3:00,759.2495,19.04981,,16.85781,16.85781,8.364158,19408.13,11.66203,3.886524
9/15/2020 4:00,759.2495,18.91361,,15.79426,15.79426,8.314556,19516.18,11.73083,2.480109
9/15/2020 5:00,759.2495,18.79238,,16.2765,16.2765,8.304703,19456.32,11.69009,2.160804
9/15/2020 6:00,759.2495,18.71155,,16.32456,16.32456,8.197989,19595.44,11.77988,3.240369
9/15/2020 7:00,759.2495,18.60626,,15.50686,15.50686,8.205697,19666.94,11.82514,1.419698
9/15/2020 8:00,759.2495,18.4984,,15.75088,15.75088,8.125414,19638.58,11.80508,2.648603
9/15/2020 9:00,759.2495,18.53625,,15.08966,15.08966,8.255318,19736.88,11.86987,1.570496
9/15/2020 10:00,759.2495,18.67842,,14.77594,14.77594,8.264767,19860.07,11.95248,1.571643
9/15/2020 11:00,759.2495,18.86365,,13.66208,13.66208,8.479607,19881.12,11.96885,0.8884864
9/15/2020 12:00,759.2495,19.09957,,14.4836,14.4836,8.578063,19905.5,11.98803,1.223542
9/15/2020 13:00,759.2495,19.52802,,16.02965,16.02965,8.907001,19945.04,12.01953,2.181328
9/15/2020 14:00,759.2495,19.92236,,13.97377,13.97377,9.132652,19946.07,12.02508,1.595877
9/15/2020 15:00,759.2495,20.41144,,14.49298,14.49298,9.582235,19959.34,12.03947,1.665798
9/15/2020 16:00,759.2495,20.58017,,13.79633,13.79633,9.38221,19947.57,12.0336,1.282305
9/15/2020 17:00,759.2495,20.82209,,14.19536,14.19536,9.719635,19948.91,12.03708,2.131974
9/15/2020 18:00,759.2495,20.83505,,13.03663,13.03663,9.512695,19938.93,12.03066,1.251362
9/15/2020 19:00,759.2495,20.75047,,13.01139,13.01139,9.43203,19917.98,12.01602,1.123332
9/15/2020 20:00,759.2495,20.62214,,13.23135,13.23135,9.722973,19921.55,12.01698,1.206275
9/15/2020 21:00,759.2495,20.47523,,12.39321,12.39321,9.598608,19921.05,12.01504,1.200289
9/15/2020 22:00,759.2495,20.20326,,12.91467,12.91467,9.551498,19917.75,12.0098,0.80861
9/15/2020 23:00,759.2495,20.04203,,13.33653,13.33653,9.414748,19917.73,12.00792,1.793431
9/16/2020 0:00,759.2495,19.87522,,13.25316,13.25316,9.15848,19917.16,12.00555,1.027893
9/16/2020 1:00,759.2495,19.69251,,15.34787,15.34787,8.487607,19589.96,11.78899,1.5474
9/16/2020 2:00,759.2495,19.66412,,14.78766,14.78766,8.449847,19202.51,11.53535,2.121751
9/16/2020 3:00,759.2495,19.48825,,15.87799,15.87799,8.173961,19069.84,11.44667,5.425229
9/16/2020 4:00,759.2495,19.45565,,15.58302,15.58302,8.008083,19201.29,11.53206,2.866756
9/16/2020 5:00,759.2495,19.35828,,16.07525,16.07525,7.960568,19312.96,11.60379,2.541232
9/16/2020 6:00,759.2495,19.31183,,14.6005,14.6005,7.968825,19391.68,11.65464,2.387996
9/16/2020 7:00,759.2495,19.21844,,14.09292,14.09292,7.962212,19327.4,11.61146,1.933447
9/16/2020 8:00,759.2495,19.17233,,13.70849,13.70849,7.947051,19347.78,11.62419,2.353848
9/16/2020 9:00,759.2495,19.20914,,13.65483,13.65483,8.008411,19404.19,11.66151,1.782668
9/16/2020 10:00,759.2495,19.32452,,13.61292,13.61292,8.103106,19443.8,11.68885,2.215258
9/16/2020 11:00,759.2495,19.56329,,13.52741,13.52741,8.23595,19469.7,11.70874,1.684656
9/16/2020 12:00,759.2495,19.94707,,13.18393,13.18393,8.403193,19512.41,11.74125,1.738458
9/16/2020 13:00,759.2495,20.25254,,14.04581,14.04581,8.627137,19494.35,11.73289,1.891399
9/16/2020 14:00,759.2495,20.73835,,14.10055,14.10055,8.871258,19615.83,11.81769,1.709229
9/16/2020 15:00,759.2495,21.34759,,13.20687,13.20687,8.913863,19678.63,11.86494,1.835579
9/16/2020 16:00,759.2495,21.8217,,12.73875,12.73875,9.612536,19669.7,11.86342,2.296346
9/16/2020 17:00,759.2495,21.95895,,12.07817,12.07817,9.344428,19682.57,11.87307,1.169665
9/16/2020 18:00,759.2495,21.98383,,12.42511,12.42511,9.41527,19658.92,11.85776,4.124588
9/16/2020 19:00,759.2495,21.8213,,11.96123,11.96123,9.294854,19669.78,11.86348,1.064867
9/16/2020 20:00,759.2495,21.6645,,12.5387,12.5387,9.344101,19658.25,11.85451,2.0473
9/16/2020 21:00,759.2495,21.53316,,12.59745,12.59745,9.363039,19646.3,11.84547,0.8618738
9/16/2020 22:00,759.2495,21.35635,,12.0351,12.0351,9.075051,19651.58,11.84727,0.8917645
9/16/2020 23:00,759.2495,21.19446,,12.1038,12.1038,9.067137,19654.09,11.84736,0.7919171
9/17/2020 0:00,759.2495,21.03999,,12.51828,12.51828,8.911088,19653.42,11.8454,1.253704
9/17/2020 1:00,759.2495,20.92295,,13.15587,13.15587,8.881907,19658.43,11.84751,1.127427
9/17/2020 2:00,759.2495,20.87137,,13.58329,13.58329,7.21952,19572.11,11.79039,1.123209
9/17/2020 3:00,759.2495,20.58404,,14.62942,14.62942,8.287487,19025.13,11.4296,2.045913
9/17/2020 4:00,759.2495,20.53358,,87.32969,,6.370368,19660.31,11.84467,1.286871
9/17/2020 5:00,759.2495,20.37718,,13.82062,13.82062,7.320813,19209.97,11.54822,2.009062
9/17/2020 6:00,759.2495,20.31394,,13.71548,13.71548,7.445487,19204.22,11.54379,3.873467
9/17/2020 7:00,759.2495,20.20377,,13.4832,13.4832,7.466928,19200.31,11.54004,2.596377
9/17/2020 8:00,759.2495,20.14243,,13.21493,13.21493,7.572052,19206.25,11.54325,1.930445
9/17/2020 9:00,759.2495,20.16209,,14.83683,14.83683,7.711459,19251.05,11.57275,1.746209
9/17/2020 10:00,759.2495,20.30082,,13.39413,13.39413,7.813667,19321.13,11.62008,1.671889
9/17/2020 11:00,759.2495,20.50558,,12.35726,12.35726,7.935451,19284.9,11.59858,1.479088
9/17/2020 12:00,759.2495,20.92043,,12.77208,12.77208,8.144997,19429.33,11.69736,2.177387
9/17/2020 13:00,759.2495,21.27369,,11.99927,11.99927,8.315384,19452.37,11.71588,0.9528427
9/17/2020 14:00,759.2495,21.74257,,12.78849,12.78849,8.570532,19476.85,11.73621,1.481415
9/17/2020 15:00,759.2495,22.18207,,11.70419,11.70419,8.992152,19557.3,11.79273,0.7978694
9/17/2020 16:00,759.2495,22.63306,,12.00173,12.00173,9.207484,19522.7,11.77359,0.7372261
9/17/2020 17:00,759.2495,22.67111,,12.09319,12.09319,9.479756,19541.32,11.7861,1.179407
9/17/2020 18:00,759.2495,22.80626,,11.76922,11.76922,9.318854,19494.82,11.75659,1.521114
9/17/2020 19:00,759.2495,22.60821,,13.6166,13.6166,9.453996,19489.53,11.75163,1.905361
9/17/2020 20:00,759.2495,22.47366,,13.1988,13.1988,9.49432,19473.86,11.74031,1.105277
9/17/2020 21:00,759.2495,22.22733,,13.55644,13.55644,9.558928,19489.21,11.74842,2.113894
9/17/2020 22:00,759.2495,22.03852,,13.22008,13.22008,9.147192,19488.81,11.7466,1.259567
9/17/2020 23:00,759.2495,21.87144,,13.27933,13.27933,8.978399,19494.98,11.74922,0.7543157
9/18/2020 0:00,759.2495,21.73442,,12.56515,12.56515,8.825955,19493.17,11.74684,0.8345639
9/18/2020 1:00,759.2495,21.55746,,12.88806,12.88806,8.815842,19504.78,11.75287,0.8544111
9/18/2020 2:00,759.2495,21.4299,,13.10304,13.10304,8.456758,19503.64,11.75094,0.9499877
9/18/2020 3:00,759.2495,21.24878,,17.21477,17.21477,7.9217,19441.04,11.70822,1.141
9/18/2020 4:00,759.2495,21.18163,,13.73709,13.73709,7.679481,19323.49,11.6306,1.086733
9/18/2020 5:00,759.2495,21.02369,,13.62464,13.62464,7.504698,19549.6,11.77717,1.001936
9/18/2020 6:00,759.2495,20.92463,,13.08481,13.08481,7.481754,19405.16,11.68157,0.9582538
9/18/2020 7:00,759.2495,20.83511,,13.86818,13.86818,7.393826,19442.8,11.70531,2.033848
9/18/2020 8:00,759.2495,20.72609,,12.94153,12.94153,7.299594,19364.06,11.65266,1.750326
9/18/2020 9:00,759.2495,20.70805,,12.39097,12.39097,7.098861,19358.7,11.64896,1.193883
9/18/2020 10:00,759.2495,20.88956,,11.72743,11.72743,7.357431,19415.26,11.68783,0.9232125
9/18/2020 11:00,759.2495,21.05573,,11.36866,11.36866,7.641627,19437.87,11.70428,2.248707
9/18/2020 12:00,759.2495,21.24533,,13.71076,13.71076,8.16065,19492.3,11.74178,1.171291
9/18/2020 13:00,759.2495,21.53041,,12.30942,12.30942,8.073801,19446.99,11.71474,1.079092
9/18/2020 14:00,759.2495,21.84753,,12.1071,12.1071,8.385599,19479.51,11.73887,1.070157
9/18/2020 15:00,759.2495,22.1139,,12.53981,12.53981,8.720469,19476.76,11.73932,1.86915
9/18/2020 16:00,759.2495,22.39249,,12.41564,12.41564,9.144577,19462.66,11.73233,1.012799
9/18/2020 17:00,759.2495,22.56425,,12.98332,12.98332,9.467622,19331.26,11.64748,1.177679
9/18/2020 18:00,759.2495,22.56616,,12.08059,12.08059,9.549097,19290.69,11.62089,1.846389
9/18/2020 19:00,759.2495,22.37173,,13.65405,13.65405,9.549972,19294.32,11.62178,0.9661475
9/18/2020 20:00,759.2495,22.26631,,14.21658,14.21658,9.413095,19290.03,11.61814,1.455812
9/18/2020 21:00,759.2495,21.97344,,14.58646,14.58646,9.08136,19379.67,11.67449,1.48884
9/18/2020 22:00,759.2495,21.82416,,14.14049,14.14049,8.757449,19384.39,11.67631,2.172187
9/18/2020 23:00,759.2495,21.63665,,14.2019,14.2019,8.52393,19404.84,11.68807,1.85298
9/19/2020 0:00,759.2495,21.44011,,15.41988,15.41988,8.343801,19429.93,11.70273,2.77287
9/19/2020 1:00,759.2495,21.30548,,14.71859,14.71859,8.140243,19432.23,11.70299,3.196709
9/19/2020 2:00,759.2495,21.12529,,16.01431,16.01431,7.932193,19477.29,11.73079,1.696711
9/19/2020 3:00,759.2495,20.94562,,17.59455,17.59455,7.933684,19498.06,11.74262,1.499542
9/19/2020 4:00,759.2495,20.86519,,15.58998,15.58998,7.310814,19450.71,11.7108,1.386683
9/19/2020 5:00,759.2495,20.60772,,16.06762,16.06762,7.197991,19308.2,11.61489,1.212507
9/19/2020 6:00,759.2495,20.59153,,15.06203,15.06203,7.081298,19363.64,11.65099,1.407616
9/19/2020 7:00,759.2495,20.46243,,14.3136,14.3136,6.97932,19325.76,11.62485,1.385956
9/19/2020 8:00,759.2495,20.38641,,12.69948,12.69948,6.756847,19351.91,11.64114,1.804072
9/19/2020 9:00,759.2495,20.36687,,14.30504,14.30504,6.79505,19371.7,11.65388,2.965692
9/19/2020 10:00,759.2495,20.46897,,13.04049,13.04049,7.04038,19390.23,11.6671,1.652207
9/19/2020 11:00,759.2495,20.73929,,13.47437,13.47437,7.256403,19474.29,11.72496,1.635447
9/19/2020 12:00,759.2495,21.13345,,13.28657,13.28657,7.919666,19511.49,11.75327,1.551603
9/19/2020 13:00,759.2495,21.42215,,12.66261,12.66261,7.860981,19503.59,11.75084,2.092085
9/19/2020 14:00,759.2495,21.60661,,13.46056,13.46056,7.673213,19513.98,11.75934,1.698762
9/19/2020 15:00,759.2495,22.26961,,11.51109,11.51109,8.066257,19522.91,11.77088,1.319419
9/19/2020 16:00,759.2495,22.62147,,12.60392,12.60392,8.356114,19522.93,11.77366,2.126945
9/19/2020 17:00,759.2495,22.90065,,13.0307,13.0307,8.960113,19528.77,11.77957,4.696441
9/19/2020 18:00,759.2495,21.48347,,16.45283,16.45283,8.910321,19488.46,11.74149,1.472148
9/19/2020 19:00,759.2495,22.56058,,12.95596,12.95596,9.456292,19421.91,11.7069,1.382275
9/19/2020 20:00,759.2495,22.62358,,12.46542,12.46542,9.458303,19363.97,11.66938,0.9862628
9/19/2020 21:00,759.2495,22.36082,,12.89532,12.89532,9.209332,19304.18,11.62815,1.358081
9/19/2020 22:00,759.2495,22.18385,,12.61254,12.61254,9.12662,19303.43,11.62626,1.727547
9/19/2020 23:00,759.2495,22.0053,,11.67006,11.67006,9.003628,19317.94,11.6343,3.118596
9/20/2020 0:00,759.2495,21.83905,,11.90797,11.90797,8.790559,19319.07,11.63364,2.033601
9/20/2020 1:00,759.2495,21.6477,,12.5614,12.5614,8.826659,19401.71,11.68612,1.397788
9/20/2020 2:00,759.2495,21.55561,,11.82736,11.82736,8.6976,19320.98,11.63241,0.8659527
9/20/2020 3:00,759.2495,21.4509,,11.86048,11.86048,8.466263,19339.93,11.64387,1.252724
9/20/2020 4:00,759.2495,21.3028,,13.05968,13.05968,8.411032,19358.05,11.65437,0.7370079
9/20/2020 5:00,759.2495,21.18944,,12.82048,12.82048,8.177469,19370.62,11.66152,1.649906
9/20/2020 6:00,759.2495,21.06307,,11.3689,11.3689,7.913659,19375.19,11.66331,1.489716
9/20/2020 7:00,759.2495,20.93852,,12.08822,12.08822,7.526555,19387.53,11.67016,1.555499
9/20/2020 8:00,759.2495,20.82493,,12.56084,12.56084,7.890268,19394.23,11.67341,2.299174
9/20/2020 9:00,759.2495,20.84685,,13.01981,13.01981,7.766409,19399.42,11.67703,0.9556888
9/20/2020 10:00,759.2495,20.93988,,12.42854,12.42854,7.465214,19401.06,11.67903,1.03401
9/20/2020 11:00,759.2495,21.14689,,11.41129,11.41129,7.757074,19422.29,11.69496,2.265636
9/20/2020 12:00,759.2495,21.5335,,11.25343,11.25343,7.511913,19487.36,11.74123,0.8356924
9/20/2020 13:00,759.2495,21.51173,,12.32014,12.32014,7.969058,19442.52,11.71164,1.816565
9/20/2020 14:00,759.2495,22.04916,,11.95038,11.95038,8.128915,19410.41,11.69528,0.7659124
9/20/2020 15:00,759.2495,22.88862,,12.59357,12.59357,8.572289,19518.19,11.77253,2.385062
9/20/2020 16:00,759.2495,23.16115,,12.70234,12.70234,8.308876,19537.85,11.78738,0.6741526
9/20/2020 17:00,759.2495,23.39533,,13.32605,13.32605,9.067225,19470.32,11.74461,1.191416
9/20/2020 18:00,759.2495,22.56365,,12.49487,12.49487,9.291135,19161.65,11.53632,2.479369
9/20/2020 19:00,759.2495,22.23826,,16.42262,16.42262,9.4128,19451.38,11.72369,2.877436
9/20/2020 20:00,759.2495,22.8356,,15.0543,15.0543,9.195067,19441.06,11.72152,2.838681
9/20/2020 21:00,759.2495,22.71139,,13.84138,13.84138,9.301914,19247.63,11.59375,1.551618
9/20/2020 22:00,759.2495,22.4906,,12.06052,12.06052,9.118717,19242.34,11.58863,1.516497
9/20/2020 23:00,759.2495,22.34144,,13.04286,13.04286,9.007192,19241.86,11.58717,1.231143
9/21/2020 0:00,759.2495,22.15404,,12.9396,12.9396,8.941562,19257.16,11.5957,2.424966
9/21/2020 1:00,759.2495,21.98469,,12.24884,12.24884,8.735986,19284.39,11.61215,1.311655
9/21/2020 2:00,759.2495,21.80606,,12.78829,12.78829,8.513103,19283.21,11.60987,1.026158
9/21/2020 3:00,759.2495,21.68722,,12.62023,12.62023,8.389619,19263.61,11.596,1.417267
9/21/2020 4:00,759.2495,21.4784,,12.97922,12.97922,8.058412,19293.01,11.61339,1.027753
9/21/2020 5:00,759.2495,21.40961,,14.40842,14.40842,8.123435,19362.29,11.65814,1.020944
9/21/2020 6:00,759.2495,21.40814,,14.68207,14.68207,7.405732,19432.37,11.70403,1.382896
9/21/2020 7:00,759.2495,21.19269,,14.58907,14.58907,7.944456,19373.75,11.66361,0.6153965
9/21/2020 8:00,759.2495,21.15677,,14.88254,14.88254,7.406407,19398.15,11.67925,1.50819
9/21/2020 9:00,759.2495,21.14244,,13.80192,13.80192,7.167825,19399.87,11.68023,1.14567
9/21/2020 10:00,759.2495,21.20602,,12.06414,12.06414,7.263209,19400.88,11.68151,0.9868413
9/21/2020 11:00,759.2495,21.31071,,12.57727,12.57727,7.573833,19388.63,11.67447,1.325172
9/21/2020 12:00,759.2495,21.5286,,12.96234,12.96234,7.849597,19391.71,11.6785,0.6517474
9/21/2020 13:00,759.2495,22.47763,,12.25234,12.25234,7.95756,19422.92,11.70692,1.670326
9/21/2020 14:00,759.2495,22.85439,,11.8033,11.8033,8.126058,19441.35,11.72185,2.355993
9/21/2020 15:00,759.2495,22.96609,,13.40005,13.40005,8.408982,19439.71,11.72157,0.7869897
9/21/2020 16:00,759.2495,23.13969,,13.23253,13.23253,8.636547,19452.97,11.7315,0.8248951
9/21/2020 17:00,759.2495,23.46494,,13.01474,13.01474,8.993086,19445.15,11.72854,0.8976646
9/21/2020 18:00,759.2495,23.60514,,12.68705,12.68705,9.730645,19303.99,11.63678,1.763453
9/21/2020 19:00,759.2495,22.81539,,13.77222,13.77222,8.456246,18842.89,11.32949,3.475047
9/21/2020 20:00,759.2495,22.66542,,13.52004,13.52004,8.026471,18874.62,11.34919,3.34181
9/21/2020 21:00,759.2495,22.77128,,14.10096,14.10096,8.998066,19179.16,11.54931,2.117183
9/21/2020 22:00,759.2495,22.4975,,12.76018,12.76018,8.91166,19154.43,11.53109,1.694363
9/21/2020 23:00,759.2495,22.28,,29.80201,,8.698772,19200.89,11.55984,1.562606
9/22/2020 0:00,759.2495,22.19241,,12.63339,12.63339,8.046866,19171.4,11.53983,6.071775
9/22/2020 1:00,759.2495,21.95279,,13.95437,13.95437,8.380754,19182.1,11.54489,1.412394
9/22/2020 2:00,759.2495,21.86828,,13.64511,13.64511,8.101493,19180.28,11.54299,1.278035
9/22/2020 3:00,759.2495,21.68487,,13.91841,13.91841,7.825097,19207.46,11.55921,0.8959677
9/22/2020 4:00,759.2495,21.4991,,14.40165,14.40165,7.613781,19215.73,11.56298,1.226751
9/22/2020 5:00,759.2495,21.32564,,15.23526,15.23526,7.43043,19231.55,11.57176,1.611386
9/22/2020 6:00,759.2495,21.17871,,13.7805,13.7805,7.1442,19245.38,11.57944,1.946494
9/22/2020 7:00,759.2495,21.02209,,15.21965,15.21965,7.033977,19258.38,11.58644,2.373744
9/22/2020 8:00,759.2495,20.93699,,15.1111,15.1111,6.767565,19307.61,11.61783,1.928234
9/22/2020 9:00,759.2495,20.97979,,14.0149,14.0149,6.977366,19342.59,11.64115,1.373485
9/22/2020 10:00,759.2495,21.04414,,15.67167,15.67167,7.147837,19337.93,11.63873,2.236991
9/22/2020 11:00,759.2495,21.17206,,14.06325,14.06325,7.308838,19324.88,11.63141,1.770401
9/22/2020 12:00,759.2495,21.42312,,14.05891,14.05891,7.695193,19336.98,11.64168,1.369555
9/22/2020 13:00,759.2495,21.68724,,14.85415,14.85415,7.9039,19341.51,11.64702,1.374706
9/22/2020 14:00,759.2495,21.96533,,14.05747,14.05747,8.226044,19341.01,11.64909,4.643281
9/22/2020 15:00,759.2495,22.18458,,15.26626,15.26626,8.510444,19361.58,11.66437,0.922473
9/22/2020 16:00,759.2495,22.39611,,15.70178,15.70178,8.774796,19365.32,11.66852,1.780147
9/22/2020 17:00,759.2495,22.46701,,16.96907,16.96907,8.935674,19372.69,11.6739,1.183146
9/22/2020 18:00,759.2495,22.48348,,15.8717,15.8717,9.512372,19315.06,11.63624,1.674927
9/22/2020 19:00,759.2495,22.47326,,14.33016,14.33016,9.419368,19129,11.51425,1.954618
9/22/2020 20:00,759.2495,22.17284,,14.87054,14.87054,8.81167,18965.73,11.40508,2.340982
9/22/2020 21:00,759.2495,22.06847,,13.31559,13.31559,8.78328,19026.07,11.44371,1.522686
9/22/2020 22:00,759.2495,21.88981,,15.25338,15.25338,8.487831,19049.21,11.45739,3.515747
9/22/2020 23:00,759.2495,21.69539,,14.27123,14.27123,8.353327,19066.92,11.46733,2.356644
9/23/2020 0:00,759.2495,21.48809,,13.60919,13.60919,8.213104,19085.59,11.47773,3.336098
9/23/2020 1:00,759.2495,21.31844,,14.39642,14.39642,7.778043,19075.83,11.46982,1.401712
9/23/2020 2:00,759.2495,21.19872,,14.59263,14.59263,7.575991,19104.83,11.48769,3.436694
9/23/2020 3:00,759.2495,21.07975,,14.41844,14.41844,7.776389,19142,11.51086,1.40536
9/23/2020 4:00,759.2495,20.93656,,14.42658,14.42658,7.450222,19129.83,11.50153,2.073822
9/23/2020 5:00,759.2495,20.76463,,14.61411,14.61411,7.379653,19157.83,11.51814,2.083691
9/23/2020 6:00,759.2495,20.63567,,14.28375,14.28375,7.17808,19174.78,11.52792,2.398037
9/23/2020 7:00,759.2495,20.47339,,14.91343,14.91343,6.952877,19182.74,11.53144,1.219559
9/23/2020 8:00,759.2495,20.28728,,13.89863,13.89863,6.841675,19161.8,11.51578,2.974377
9/23/2020 9:00,759.2495,20.22999,,14.44064,14.44064,6.868623,19171.93,11.52178,1.461819
9/23/2020 10:00,759.2495,20.21406,,15.16983,15.16983,6.870592,19139.82,11.50063,1.566547
9/23/2020 11:00,759.2495,20.40813,,13.59534,13.59534,7.249307,19177.67,11.52744,1.503752
9/23/2020 12:00,759.2495,20.68829,,13.91877,13.91877,7.460341,19223.13,11.56007,1.965456
9/23/2020 13:00,759.2495,21.08573,,14.55952,14.55952,8.158547,19243.68,11.57744,2.606273
